"methods","samples.theta1","samples.theta2minus1","samples.theta3","samples.theta2"
"Wasserstein",0.61913612743048,4.12171226805656,0.213268429349089,4.74084839548704
"Wasserstein",0.648952501954211,5.63597274148542,0.189032007115552,6.28492524343963
"Wasserstein",0.661023108618575,5.06415745062907,0.229783548231194,5.72518055924765
"Wasserstein",0.661023108618575,5.06415745062907,0.229783548231194,5.72518055924765
"Wasserstein",0.72083306329077,3.02092760021194,0.208425755312529,3.74176066350271
"Wasserstein",0.72083306329077,3.02092760021194,0.208425755312529,3.74176066350271
"Wasserstein",0.72083306329077,3.02092760021194,0.208425755312529,3.74176066350271
"Wasserstein",0.401214443741359,6.14645293808863,0.227736800356126,6.54766738182999
"Wasserstein",0.72083306329077,3.02092760021194,0.208425755312529,3.74176066350271
"Wasserstein",0.72083306329077,3.02092760021194,0.208425755312529,3.74176066350271
"Wasserstein",0.968590109580662,4.57441418883458,0.210166771934327,5.54300429841524
"Wasserstein",0.968252614437678,4.36339603903234,0.237714509285178,5.33164865347002
"Wasserstein",0.706914246730937,4.51469215047127,0.203892564654785,5.22160639720221
"Wasserstein",0.659781088088697,3.41216095581571,0.174611763104423,4.0719420439044
"Wasserstein",0.659781088088697,3.41216095581571,0.174611763104423,4.0719420439044
"Wasserstein",0.659781088088697,3.41216095581571,0.174611763104423,4.0719420439044
"Wasserstein",0.636358627536382,4.56480277364585,0.169870345890743,5.20116140118223
"Wasserstein",0.89124121872339,5.71099822387082,0.165226959776785,6.60223944259421
"Wasserstein",0.182646296435717,6.703446979096,0.21262152568597,6.88609327553172
"Wasserstein",0.182646296435717,6.703446979096,0.21262152568597,6.88609327553172
"Wasserstein",0.106487655287091,5.5488215150696,0.159959242012513,5.65530917035669
"Wasserstein",0.106487655287091,5.5488215150696,0.159959242012513,5.65530917035669
"Wasserstein",0.106487655287091,5.5488215150696,0.159959242012513,5.65530917035669
"Wasserstein",0.0530729577757727,6.41223598942198,0.185245062863964,6.46530894719775
"Wasserstein",0.66448455339229,4.3922740094077,0.213126856273789,5.05675856279999
"Wasserstein",0.559200627305489,5.48208868452078,0.184548419161761,6.04128931182626
"Wasserstein",0.526084329319705,4.1025101030567,0.182820338822773,4.62859443237641
"Wasserstein",0.356942092577496,5.98219921852891,0.200454262509733,6.33914131110641
"Wasserstein",0.732414227658116,4.63840448957235,0.21693294705477,5.37081871723046
"Wasserstein",0.599285864111299,4.39012195426228,0.173472228684854,4.98940781837358
"Wasserstein",0.771308784358551,5.31744161852971,0.142941884114575,6.08875040288826
"Wasserstein",0.672376538493237,6.13150866006658,0.174002668839748,6.80388519855981
"Wasserstein",0.817189176984965,3.53855570019567,0.21588672522081,4.35574487718064
"Wasserstein",0.817189176984965,3.53855570019567,0.21588672522081,4.35574487718064
"Wasserstein",0.576618847869578,5.00909869598173,0.180163319956298,5.58571754385131
"Wasserstein",0.817189176984965,3.53855570019567,0.21588672522081,4.35574487718064
"Wasserstein",0.45248327604503,4.62146815843515,0.204381872968796,5.07395143448018
"Wasserstein",0.704451383752866,4.19104026704184,0.183710599905063,4.8954916507947
"Wasserstein",0.56435727118478,5.19792692115965,0.169482477067364,5.76228419234443
"Wasserstein",0.48603395071941,5.37067022406477,0.218710378983287,5.85670417478418
"Wasserstein",0.593689889672821,4.98661069803455,0.19742078763868,5.58030058770737
"Wasserstein",0.448516730298569,6.57769964845454,0.174753543505707,7.02621637875311
"Wasserstein",0.476235219821452,4.84047694098721,0.195728776364687,5.31671216080866
"Wasserstein",0.452575377405098,5.56052814570294,0.184599847863742,6.01310352310804
"Wasserstein",0.44123510651826,5.271690724352,0.226154744757285,5.71292583087026
"Wasserstein",0.819054788036953,5.41368786691659,0.186319850244359,6.23274265495355
"Wasserstein",0.778489721955687,4.3744895293666,0.198466205705932,5.15297925132229
"Wasserstein",0.200229228633207,5.23725345278254,0.211297525056088,5.43748268141575
"Wasserstein",0.574719510985075,4.95367872736019,0.162430450480373,5.52839823834526
"Wasserstein",0.400941088154385,4.04830104548093,0.169584331863172,4.44924213363531
"Wasserstein",0.574719510985075,4.95367872736019,0.162430450480373,5.52839823834526
"Wasserstein",0.525458244564538,5.43618214081195,0.205523281192324,5.96164038537649
"Wasserstein",0.81744953084923,4.92851847868151,0.186946374474495,5.74596800953074
"Wasserstein",0.995580903789908,4.05511791891687,0.192701348780083,5.05069882270678
"Wasserstein",0.635531405059183,5.25259150522855,0.194737167379797,5.88812291028773
"Wasserstein",0.533431520024729,6.37957308930294,0.176291799875569,6.91300460932766
"Wasserstein",0.510473769042207,5.13238825396785,0.184311066597313,5.64286202301006
"Wasserstein",0.500728884673168,4.08362286686582,0.215420480601679,4.58435175153899
"Wasserstein",0.597018248382167,4.78032544231631,0.169865165823566,5.37734369069848
"Wasserstein",0.856610321752111,4.36821214765974,0.215580279827622,5.22482246941185
"Wasserstein",0.856610321752111,4.36821214765974,0.215580279827622,5.22482246941185
"Wasserstein",0.928235470820288,5.83165474934081,0.189251930808004,6.7598902201611
"Wasserstein",0.928235470820288,5.83165474934081,0.189251930808004,6.7598902201611
"Wasserstein",0.928235470820288,5.83165474934081,0.189251930808004,6.7598902201611
"Wasserstein",0.903955491459772,4.40323955812234,0.184263276769218,5.30719504958211
"Wasserstein",0.903955491459772,4.40323955812234,0.184263276769218,5.30719504958211
"Wasserstein",0.679549136264177,5.66142718954111,0.163728963464165,6.34097632580528
"Wasserstein",0.79630398469017,4.35116148884603,0.214057652568438,5.1474654735362
"Wasserstein",0.802125654328007,4.96594626009566,0.189884286792378,5.76807191442367
"Wasserstein",0.0771310739774143,5.51312700422529,0.181126322754662,5.5902580782027
"Wasserstein",0.976916006321483,4.74790235872785,0.188962750582754,5.72481836504933
"Wasserstein",0.828501595426798,4.32638758609588,0.240834355099749,5.15488918152268
"Wasserstein",0.725391261464718,5.09891608663212,0.198755388657168,5.82430734809684
"Wasserstein",0.747876927498807,4.41927126390402,0.193721099693976,5.16714819140283
"Wasserstein",0.72899800503248,4.76050466670709,0.167589944685482,5.48950267173957
"Wasserstein",0.621537421751074,5.49553117826123,0.232367681317529,6.11706860001231
"Wasserstein",0.497671540134027,5.90341252177447,0.180883715691452,6.40108406190849
"Wasserstein",0.839339121413819,4.66066486066609,0.177761925153403,5.50000398207991
"Wasserstein",0.919229654120552,4.24226433014023,0.196829984699459,5.16149398426078
"Wasserstein",0.431756170175597,5.32060643296595,0.192152182276689,5.75236260314154
"Wasserstein",0.591722276315088,4.52850021030156,0.187818999388296,5.12022248661665
"Wasserstein",0.591722276315088,4.52850021030156,0.187818999388296,5.12022248661665
"Wasserstein",0.45946403653899,7.09170018024784,0.198306852133586,7.55116421678683
"Wasserstein",0.45946403653899,7.09170018024784,0.198306852133586,7.55116421678683
"Wasserstein",0.45946403653899,7.09170018024784,0.198306852133586,7.55116421678683
"Wasserstein",0.755012962426711,7.00116719184677,0.212377599554673,7.75618015427348
"Wasserstein",0.755012962426711,7.00116719184677,0.212377599554673,7.75618015427348
"Wasserstein",0.755012962426711,7.00116719184677,0.212377599554673,7.75618015427348
"Wasserstein",0.695046753761706,4.69248232463098,0.170756148110974,5.38752907839269
"Wasserstein",0.755012962426711,7.00116719184677,0.212377599554673,7.75618015427348
"Wasserstein",0.755012962426711,7.00116719184677,0.212377599554673,7.75618015427348
"Wasserstein",0.755012962426711,7.00116719184677,0.212377599554673,7.75618015427348
"Wasserstein",0.535578506810021,6.48945383824637,0.169090765493121,7.02503234505639
"Wasserstein",0.535578506810021,6.48945383824637,0.169090765493121,7.02503234505639
"Wasserstein",0.535578506810021,6.48945383824637,0.169090765493121,7.02503234505639
"Wasserstein",0.599698832859563,6.29267063521207,0.168221451288418,6.89236946807163
"Wasserstein",0.201204113765315,4.12368992218744,0.230979636241323,4.32489403595276
"Wasserstein",0.201204113765315,4.12368992218744,0.230979636241323,4.32489403595276
"Wasserstein",0.400733420746344,4.61258449211747,0.239224319098154,5.01331791286382
"Wasserstein",0.400733420746344,4.61258449211747,0.239224319098154,5.01331791286382
"Wasserstein",0.997413003170473,4.15445137595722,0.180593332604946,5.1518643791277
"Wasserstein",0.779803762403138,4.98761146132694,0.211205793817415,5.76741522373008
"Wasserstein",0.102649869352773,6.06580073483361,0.169088855711351,6.16845060418638
"Wasserstein",0.933359703579695,4.52488128229886,0.199653806002713,5.45824098587856
"Wasserstein",0.147288052309647,5.38876806313631,0.163038414647655,5.53605611544596
"Wasserstein",0.712110585090268,5.45184673932229,0.190805764215471,6.16395732441255
"Wasserstein",0.579617920775605,4.46666782397362,0.176818837215747,5.04628574474922
"Wasserstein",0.579617920775605,4.46666782397362,0.176818837215747,5.04628574474922
"Wasserstein",0.955628176535849,3.17397944432878,0.181504612049173,4.12960762086463
"Wasserstein",0.753366325432739,4.49435734000341,0.228225454334856,5.24772366543615
"Wasserstein",0.665020331425997,5.74742778043793,0.184122836943357,6.41244811186393
"Wasserstein",0.218004308269436,4.88174419196786,0.165904068454974,5.09974850023729
"Wasserstein",0.218004308269436,4.88174419196786,0.165904068454974,5.09974850023729
"Wasserstein",0.476351831848344,5.43708741488201,0.201617447919409,5.91343924673035
"Wasserstein",0.642455013348637,5.46636884389232,0.168129937657034,6.10882385724095
"Wasserstein",0.571871055174523,6.89527338449986,0.20445525000332,7.46714443967438
"Wasserstein",0.163437194933594,5.48328329492586,0.171956095754067,5.64672048985945
"Wasserstein",0.455734735934633,4.03670282685445,0.168748690720901,4.49243756278908
"Wasserstein",0.455734735934633,4.03670282685445,0.168748690720901,4.49243756278908
"Wasserstein",0.455734735934633,4.03670282685445,0.168748690720901,4.49243756278908
"Wasserstein",0.455734735934633,4.03670282685445,0.168748690720901,4.49243756278908
"Wasserstein",0.759867729174166,4.55119281208786,0.220236823746743,5.31106054126203
"Wasserstein",0.116880996466208,5.14527623577622,0.184027157057557,5.26215723224242
"Wasserstein",0.116880996466208,5.14527623577622,0.184027157057557,5.26215723224242
"Wasserstein",0.613750850605128,5.6576746233404,0.228774274000236,6.27142547394553
"Wasserstein",0.44435334515493,4.64453105427943,0.215087051313728,5.08888439943436
"Wasserstein",0.44435334515493,4.64453105427943,0.215087051313728,5.08888439943436
"Wasserstein",0.860540617535661,5.39821755120055,0.189721416201402,6.25875816873621
"Wasserstein",0.860540617535661,5.39821755120055,0.189721416201402,6.25875816873621
"Wasserstein",0.536983357449754,4.99851470054467,0.165841259683364,5.53549805799443
"Wasserstein",0.39987656374962,5.20548799658814,0.208219882118589,5.60536456033776
"Wasserstein",0.620381788097952,4.62181985219731,0.204494795993793,5.24220164029526
"Wasserstein",0.748990723944716,3.23037259057386,0.207536313813228,3.97936331451858
"Wasserstein",0.401793385967698,6.23928398148281,0.183988995539389,6.64107736745051
"Wasserstein",0.401793385967698,6.23928398148281,0.183988995539389,6.64107736745051
"Wasserstein",0.610895731598281,4.35387069214113,0.191515709717498,4.96476642373942
"Wasserstein",0.821279033024303,4.72081326156014,0.157655234583812,5.54209229458444
"Wasserstein",0.101246477256552,5.93734091260172,0.193697418041581,6.03858738985828
"Wasserstein",0.948827254075174,4.82240818688486,0.179872565215421,5.77123544096003
"Wasserstein",0.905843599383124,5.05139770897783,0.238143612001186,5.95724130836095
"Wasserstein",0.661314717108787,5.05213143226578,0.203101767833604,5.71344614937457
"Wasserstein",0.173765734703303,5.20296323077068,0.186624834125302,5.37672896547399
"Wasserstein",0.979705868876266,4.06527681144528,0.166870945592825,5.04498268032155
"Wasserstein",0.722168846590833,5.2721481781366,0.17590916189227,5.99431702472744
"Wasserstein",0.662434200874305,3.8649234156654,0.17476555852033,4.52735761653971
"Wasserstein",0.722168846590833,5.2721481781366,0.17590916189227,5.99431702472744
"Wasserstein",0.496743220391173,5.33054493000348,0.230050131069648,5.82728815039465
"Wasserstein",0.599463939325101,5.18980549503732,0.242373097182639,5.78926943436242
"Wasserstein",0.384029269829001,5.11037272727236,0.208413221689781,5.49440199710136
"Wasserstein",0.882763621876946,3.91713256099085,0.214031073653556,4.79989618286779
"Wasserstein",0.523230007981995,5.62100559958602,0.161011850638712,6.14423560756801
"Wasserstein",0.869736922278669,4.0855870137579,0.206194325337202,4.95532393603656
"Wasserstein",0.727949295434529,3.86497249362013,0.185759176960219,4.59292178905466
"Wasserstein",0.804250264598248,6.09043494515429,0.176579021965333,6.89468520975254
"Wasserstein",0.578222406015648,5.70895450181612,0.211060675193855,6.28717690783177
"Wasserstein",0.649389803282599,5.00602748512046,0.168433893742067,5.65541728840306
"Wasserstein",0.33022127100439,6.26480144644723,0.168556905555655,6.59502271745162
"Wasserstein",0.33022127100439,6.26480144644723,0.168556905555655,6.59502271745162
"Wasserstein",0.33022127100439,6.26480144644723,0.168556905555655,6.59502271745162
"Wasserstein",0.33022127100439,6.26480144644723,0.168556905555655,6.59502271745162
"Wasserstein",0.33022127100439,6.26480144644723,0.168556905555655,6.59502271745162
"Wasserstein",0.782711547690524,4.57022500766297,0.204245441253317,5.35293655535349
"Wasserstein",0.444478938046607,4.95694219968755,0.195889704998016,5.40142113773416
"Wasserstein",0.741519637621861,5.24851530382705,0.206889112888904,5.99003494144891
"Wasserstein",0.487646251904449,4.46846521917305,0.174795250614138,4.9561114710775
"Wasserstein",0.723031245445123,4.90484606683958,0.146804645309899,5.6278773122847
"Wasserstein",0.723031245445123,4.90484606683958,0.146804645309899,5.6278773122847
"Wasserstein",0.362288712997904,3.30084526347705,0.176328144581763,3.66313397647496
"Wasserstein",0.758732210691666,6.36669354630037,0.193085520152425,7.12542575699204
"Wasserstein",0.723031245445123,4.90484606683958,0.146804645309899,5.6278773122847
"Wasserstein",0.580476098173228,4.49675572738613,0.186790674237208,5.07723182555936
"Wasserstein",0.905074256671588,5.03274362729181,0.187685506185058,5.9378178839634
"Wasserstein",0.787095860997756,4.05052504340244,0.189651608002805,4.8376209044002
"Wasserstein",0.599119282910918,5.61315138255701,0.167781289807449,6.21227066546793
"Wasserstein",0.902105369642458,4.22595619730951,0.193829265435929,5.12806156695197
"Wasserstein",0.656278851840967,5.45832347762591,0.204593088269607,6.11460232946687
"Wasserstein",0.503301784010604,5.21696371495907,0.180608218144928,5.72026549896968
"Wasserstein",0.873243773919473,2.95104909659488,0.201524243939488,3.82429287051435
"Wasserstein",0.879024057229811,3.83703259062148,0.166582845196997,4.7160566478513
"Wasserstein",0.888874530118306,4.91382379372258,0.227248347015409,5.80269832384089
"Wasserstein",0.812089845889254,5.68096494168237,0.171383105484601,6.49305478757162
"Wasserstein",0.434845083551929,5.30686566255767,0.168697929010028,5.7417107461096
"Wasserstein",0.125591628930549,5.93644406492693,0.19272582069511,6.06203569385748
"Wasserstein",0.830851527928635,2.81079838890296,0.187961556308145,3.6416499168316
"Wasserstein",0.830851527928635,2.81079838890296,0.187961556308145,3.6416499168316
"Wasserstein",0.901122718209384,4.2621091389382,0.199211558799375,5.16323185714759
"Wasserstein",0.345761104614488,5.62319293018314,0.195614497273655,5.96895403479763
"Wasserstein",0.986446932353165,4.55013608094428,0.196658546326139,5.53658301329745
"Wasserstein",0.0761033594987092,5.42413622034646,0.184401097186852,5.50023957984517
"Wasserstein",0.656410350494633,3.67535660956477,0.199971902322709,4.3317669600594
