"","A","B","g","k"
"6112",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6113",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6114",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6115",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6116",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6117",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6118",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6119",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6120",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6121",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6122",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6123",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6124",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6125",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6126",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6127",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6128",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6129",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6130",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6131",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6132",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6133",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6134",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6135",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6136",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6137",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6138",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6139",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6140",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6141",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6142",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6143",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6144",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6145",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6146",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6147",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6148",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6149",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6150",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6151",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6152",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6153",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6154",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6155",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6156",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6157",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6158",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6159",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6160",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6161",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6162",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6163",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6164",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6165",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6166",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6167",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6168",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6169",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6170",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6171",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6172",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6173",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6174",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6175",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6176",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6177",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6178",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6179",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6180",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6181",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6182",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6183",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6184",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6185",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6186",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6187",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6188",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6189",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6190",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6191",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6192",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6193",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6194",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6195",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6196",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6197",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6198",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6199",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6200",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6201",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6202",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6203",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6204",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6205",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6206",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6207",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6208",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6209",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6210",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6211",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6212",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6213",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6214",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6215",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6216",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6217",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6218",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6219",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6220",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6221",2.99651963050989,0.949800750089219,1.91066050980397,0.66050318939604
"6222",2.87742256611774,0.795262937465113,1.88583939287829,0.65828834005333
"6223",2.87742256611774,0.795262937465113,1.88583939287829,0.65828834005333
"6224",2.87742256611774,0.795262937465113,1.88583939287829,0.65828834005333
"6225",2.87742256611774,0.795262937465113,1.88583939287829,0.65828834005333
"6226",2.87742256611774,0.795262937465113,1.88583939287829,0.65828834005333
"6227",2.87742256611774,0.795262937465113,1.88583939287829,0.65828834005333
"6228",2.87742256611774,0.795262937465113,1.88583939287829,0.65828834005333
"6229",2.87742256611774,0.795262937465113,1.88583939287829,0.65828834005333
"6230",2.87742256611774,0.795262937465113,1.88583939287829,0.65828834005333
"6231",2.87742256611774,0.795262937465113,1.88583939287829,0.65828834005333
"6232",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6233",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6234",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6235",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6236",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6237",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6238",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6239",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6240",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6241",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6242",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6243",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6244",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6245",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6246",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6247",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6248",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6249",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6250",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6251",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6252",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6253",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6254",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6255",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6256",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6257",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6258",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6259",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6260",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6261",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6262",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6263",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6264",2.92253325020603,0.703836423054705,1.87535133716661,0.696212829475915
"6265",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6266",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6267",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6268",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6269",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6270",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6271",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6272",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6273",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6274",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6275",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6276",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6277",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6278",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6279",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6280",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6281",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6282",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6283",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6284",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6285",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6286",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6287",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6288",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6289",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6290",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6291",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6292",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6293",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6294",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6295",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6296",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6297",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6298",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6299",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6300",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6301",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6302",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6303",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6304",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6305",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6306",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6307",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6308",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6309",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6310",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6311",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6312",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6313",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6314",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6315",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6316",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6317",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6318",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6319",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6320",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6321",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6322",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6323",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6324",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6325",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6326",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6327",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6328",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6329",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6330",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6331",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6332",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6333",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6334",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6335",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6336",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6337",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6338",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6339",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6340",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6341",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6342",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6343",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6344",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6345",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6346",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6347",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6348",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6349",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6350",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6351",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6352",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6353",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6354",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6355",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6356",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6357",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6358",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6359",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6360",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6361",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6362",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6363",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6364",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6365",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6366",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6367",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6368",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6369",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6370",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6371",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6372",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6373",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6374",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6375",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6376",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6377",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6378",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6379",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6380",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6381",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6382",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6383",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6384",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6385",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6386",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6387",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6388",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6389",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6390",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6391",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6392",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6393",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6394",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6395",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6396",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6397",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6398",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6399",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6400",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6401",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6402",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6403",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6404",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6405",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6406",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6407",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6408",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6409",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6410",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6411",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6412",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6413",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6414",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6415",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6416",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6417",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6418",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6419",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6420",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6421",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6422",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6423",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6424",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6425",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6426",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6427",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6428",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6429",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6430",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6431",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6432",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6433",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6434",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6435",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6436",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6437",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6438",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6439",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6440",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6441",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6442",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6443",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6444",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6445",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6446",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6447",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6448",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6449",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6450",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6451",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6452",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6453",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6454",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6455",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6456",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6457",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6458",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6459",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6460",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6461",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6462",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6463",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6464",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6465",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6466",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6467",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6468",3.01463411285147,0.986544539554478,1.84565283295027,0.566687424229798
"6469",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6470",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6471",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6472",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6473",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6474",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6475",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6476",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6477",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6478",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6479",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6480",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6481",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6482",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6483",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6484",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6485",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6486",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6487",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6488",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6489",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6490",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6491",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6492",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6493",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6494",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6495",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6496",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6497",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6498",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
"6499",3.04308231956117,1.11059653805162,1.80535321641586,0.494637892088074
