"methods","samples.a","samples.b","samples.g","samples.k","samples"
"Wasserstein",2.32460046652704,1.95955465082079,3.25125289382413,0.194794025737792,4.02724988758564
"Wasserstein",3.31080005969852,0.254634353332222,8.43679487239569,1.68884750455618,3.23261524783447
"Wasserstein",3.14847096800804,1.13847868982702,1.25519153196365,0.516530498862267,2.91977179935202
"Wasserstein",2.77985241962597,0.142922862432897,8.6693725315854,1.61183792864904,3.37355353171006
"Wasserstein",3.32851646002382,2.38428318407387,3.19153499556705,0.183920469135046,2.6719425083138
"Wasserstein",3.61175310797989,0.418257822748274,4.16983980219811,1.25863887835294,3.11233690474182
"Wasserstein",2.11169061716646,1.65402237093076,8.77493279287592,0.322267494630069,2.63863121625036
"Wasserstein",3.44879410695285,0.503345290198922,9.89934239536524,0.612688853871077,2.35199828632176
"Wasserstein",2.53197298385203,0.15205361880362,1.42729260725901,1.55476614600047,2.39173046546057
"Wasserstein",3.10887483647093,0.231720318552107,6.26351947663352,1.62609505467117,3.45081918407232
"Wasserstein",2.08033586852252,1.21722700074315,4.74304548464715,0.392219368368387,2.47593353036791
"Wasserstein",2.74534773314372,0.235986246261746,1.04049879591912,1.18387651396915,2.93683272553608
"Wasserstein",2.54630364710465,0.535256075672805,5.35126431845129,0.226284372620285,2.79923214809969
"Wasserstein",3.40339259477332,1.33975754957646,8.27750418335199,0.720165234524757,3.28862401191145
"Wasserstein",3.65989095298573,0.86272960761562,6.71871952246875,0.438144144136459,2.94371152529493
"Wasserstein",3.39981299126521,0.182542155962437,8.89886729652062,1.08038511592895,3.01041361410171
"Wasserstein",2.85021882737055,2.27058771532029,0.61973245581612,0.00312069896608591,3.30730139277875
"Wasserstein",2.9919516085647,0.684710687492043,2.37467211205512,0.575585858896375,3.06723126210272
"Wasserstein",2.23596091382205,0.768100917339325,9.97126700589433,0.669795151334256,2.56040630629286
"Wasserstein",2.85139847779647,0.465433008503169,7.9991593118757,1.31294235121459,2.6338648586534
"Wasserstein",3.69221680331975,0.234607462771237,6.32878753589466,1.66203232249245,3.21519825607538
"Wasserstein",2.03166519990191,2.08785138558596,7.69834398059174,0.113641924690455,2.51278312876821
"Wasserstein",3.49828618578613,0.408073444850743,8.28927394468337,0.505765471607447,2.83025147626176
"Wasserstein",3.63375790650025,1.28004437079653,0.942657212726772,0.483866585418582,3.76657381653786
"Wasserstein",3.41420501004905,0.311616628896445,6.01095130201429,0.805967294145375,2.03598680207506
"Wasserstein",2.87471227347851,0.942143988795578,8.82634771289304,1.02019500685856,3.33135217893869
"Wasserstein",3.00450006034225,1.40894694253802,2.03645901754498,0.506984903477132,2.92527512880042
"Wasserstein",3.22155552916229,0.5623524566181,3.30543447751552,0.709648663178086,2.89084612391889
"Wasserstein",3.43680766876787,0.351897717919201,9.18563596438617,1.01148512447253,3.24240000918508
"Wasserstein",3.13814082648605,1.18249484570697,7.35470507061109,0.467489087022841,3.45322226174176
"Wasserstein",2.49063251307234,1.14221382653341,5.64149425365031,0.751467570662498,3.14359775045887
"Wasserstein",2.78621379984543,1.17996759945527,5.02446965314448,0.135677461512387,3.89856023481116
"Wasserstein",3.40127642732114,1.26864579739049,6.50797575712204,0.396919592749327,3.64725878695026
"Wasserstein",3.25222397455946,0.258655261714011,8.60833311919123,1.49438777705655,2.97842329367995
"Wasserstein",2.79512271285057,0.945587742608041,5.05235692020506,0.368295998778194,2.80050314264372
"Wasserstein",3.14686645520851,0.442612823098898,7.90486632613465,0.881505468860269,3.02710157353431
"Wasserstein",3.7209714599885,0.92990577686578,1.10002154251561,0.589708378538489,2.85052658291534
"Wasserstein",3.43365811975673,1.68792857555673,2.95554730575532,0.0330063467845321,3.49203766789287
"Wasserstein",3.27375246910378,0.183898289687932,2.22277726745233,1.13349130377173,2.99665568163618
"Wasserstein",2.32359944609925,1.78353729192168,9.24228316871449,0.148923555389047,2.8915993263945
"Wasserstein",2.13307551573962,1.15980043075979,6.79574728012085,0.181540546473116,2.94638573657721
"Wasserstein",3.99739472428337,0.899493144825101,1.72049786197022,0.53153240121901,3.25491089839488
"Wasserstein",3.28111841809005,2.17130203032866,6.6701974440366,0.110962234903127,2.86776962690055
"Wasserstein",4.02730966452509,0.80446855397895,2.4651858326979,0.385262833442539,2.83058331813663
"Wasserstein",2.86901584360749,1.12122096354142,7.70881559234113,0.529551364015788,3.64505355246365
"Wasserstein",2.54702812759206,0.836821321863681,1.97842039866373,0.838966565206647,3.16377681912854
"Wasserstein",3.32385729299858,0.399956172332168,5.32527843955904,0.75173964491114,2.55442546447739
"Wasserstein",3.22296809405088,1.09121606452391,1.61238930188119,0.452486199792475,2.89917616872117
"Wasserstein",2.37928561633453,0.512212309986353,2.37310715252534,0.516753783449531,3.52037568343803
"Wasserstein",2.30323101626709,1.22475629439577,9.0640483982861,0.693379875738174,3.57464530970901
"Wasserstein",1.98821053141728,1.75207390449941,7.38835745258257,0.0538499932736158,2.98866203986108
"Wasserstein",3.31126259174198,0.95546477008611,5.38699751719832,0.671293858904392,2.72280371980742
"Wasserstein",2.88897551828995,1.79774577496573,9.06534715322778,0.130001837387681,2.63695352477953
"Wasserstein",2.245939145796,0.271769042592496,4.85364425228909,1.13923442550004,2.66208056127653
"Wasserstein",3.977953158319,0.421477053314447,3.71746849268675,1.0826541017741,3.2156541547738
"Wasserstein",3.27737087616697,1.80507365614176,2.2373973717913,0.0173737015575171,3.89493469847366
"Wasserstein",2.92966856155545,0.260936706326902,1.14942928077653,0.748256251681596,2.3256360553205
"Wasserstein",3.33714285399765,0.195059741381556,7.50640471465886,1.34195134975016,2.39156479714438
"Wasserstein",3.26659738784656,1.0372854443267,8.41936445795,0.718079612124711,3.13347950810567
"Wasserstein",2.79341096291319,0.849976849276572,4.96437008026987,0.154297712724656,2.56658379919827
"Wasserstein",3.27979776309803,0.774790931027383,5.15593701973557,0.877910032868385,2.88409703876823
"Wasserstein",2.83805445302278,1.48305610986426,3.7924268678762,0.547734822612256,3.29504991415888
"Wasserstein",3.17569508450106,0.849396758712828,2.39059144165367,0.0826223101466894,3.51711466675624
"Wasserstein",2.76829508831725,0.64362587640062,4.17805718025193,0.607345497701317,3.20726013276726
"Wasserstein",3.6211719433777,0.236154464073479,4.20532564399764,0.993721606209874,2.7305923611857
"Wasserstein",2.93856726959348,0.534609174355865,7.53160569351166,1.04388730600476,3.52989391656592
"Wasserstein",3.54407149134204,0.574580465909094,4.3858898174949,1.17151090176776,2.89619638584554
"Wasserstein",2.06524166278541,0.653880755417049,5.49870867747813,0.566537736449391,2.80513400677592
"Wasserstein",2.36732990946621,1.48577040294185,5.93045184621587,0.184294627979398,3.46870986744761
"Wasserstein",1.738056614995,1.17456837324426,8.7098913337104,0.509381697047502,2.60523126926273
"Wasserstein",3.91643436159939,0.371391444932669,0.337373006623238,1.28889915300533,3.30079479841515
"Wasserstein",3.18570334231481,1.03128267917782,1.15490025607869,0.0772305694408715,2.34452205942944
"Wasserstein",3.63524224376306,1.26051923492923,9.35545878019184,0.207178539130837,3.29613777343184
"Wasserstein",1.99104291386902,1.16139626363292,4.9334425595589,0.266163358464837,3.42786780092865
"Wasserstein",2.46224052971229,1.19499229127541,4.74203770980239,0.733746497426182,2.58250908460468
"Wasserstein",3.2395049277693,2.20677180215716,9.24570198869333,0.109114206861705,2.70560808712617
"Wasserstein",3.52520806947723,0.838336586020887,4.49901452753693,0.468496752437204,3.19415206788108
"Wasserstein",3.67387879407033,1.21516547398642,8.80896006012335,0.499641820788383,3.06043250486255
"Wasserstein",2.7831931784749,0.37523404462263,4.43588998168707,0.622804090380669,2.29428691091016
"Wasserstein",2.95719350222498,2.39890586817637,9.42334858467802,0.168987819924951,3.02662175148726
"Wasserstein",2.18678132863715,1.91341807832941,4.31401315145195,0.425525666214526,2.96402399428189
"Wasserstein",3.11755826929584,1.42865848029032,7.38022280391306,0.0791639136150479,3.30577528802678
"Wasserstein",3.31790698925033,1.13623234210536,1.15221835905686,0.477461663540453,3.39488395024091
"Wasserstein",2.29532299563289,1.09778750455007,8.75107366358861,0.0625269766896963,2.67101086908951
"Wasserstein",1.85331883141771,1.58369303215295,9.38336312538013,0.517099893186241,2.31373914284632
"Wasserstein",3.06967252632603,2.33408282278106,8.11890586744994,0.0183096202090383,2.84317649900913
"Wasserstein",2.41075535072014,1.75749208079651,4.73374714143574,0.327387130819261,2.60192251065746
"Wasserstein",3.55739834951237,1.18506786879152,0.803760210983455,0.402135078329593,2.33752931701019
"Wasserstein",3.00295124296099,2.37345604458824,0.874975030310452,0.186751205474138,2.30047927005216
"Wasserstein",3.5507231974043,1.13323112949729,6.16555609274656,0.66104571102187,3.58377003809437
"Wasserstein",3.40570993721485,0.90502473525703,8.73362278100103,0.442132812459022,2.61653943685815
"Wasserstein",2.54817884648219,1.0739761707373,6.18514523142949,0.0974050466902554,3.73563426313922
"Wasserstein",2.57196850143373,0.968962723854929,4.90551386028528,0.184305813163519,3.00035365158692
"Wasserstein",2.38430387340486,1.92415531724691,1.26552543370053,0.35007517086342,3.04793072165921
"Wasserstein",3.69332481874153,0.732289524748921,2.02459804946557,0.845651344861835,2.30578029993922
"Wasserstein",2.87289345404133,2.32742924243212,8.9661077526398,0.00895263161510229,2.60989094851539
"Wasserstein",3.66879726061597,2.21059678588063,7.90997389703989,0.0227271066978574,3.30611660610884
"Wasserstein",2.5488649867475,2.77887146687135,1.91873089177534,0.0270366133190691,3.31494076177478
"Wasserstein",3.55363131733611,1.42770402133465,2.26723252562806,0.239157103933394,2.56719153840095
"Wasserstein",3.45041191903874,1.25943218357861,2.51590807223693,0.16074197832495,2.34142068307847
"Wasserstein",3.22304278612137,0.211110492236912,2.01174770481884,1.33035673294216,3.39384880149737
"Wasserstein",2.73861827561632,0.769297257065773,6.2190303648822,0.574785161297768,3.31272730138153
"Wasserstein",3.17966205533594,1.06330734910443,4.39564174739644,0.941225872375071,2.41516571026295
"Wasserstein",2.57752776844427,1.00133939879015,3.22036377619952,0.528276162222028,2.875934492331
"Wasserstein",3.39561340166256,1.95514596765861,1.23802289133891,0.092760412953794,2.54699393408373
"Wasserstein",3.27184266177937,1.34873789502308,8.64110990427434,0.320642055012286,2.48116516973823
"Wasserstein",3.40968749253079,0.163152106106281,8.75584093621001,2.02843613224104,2.69316070014611
"Wasserstein",2.4036230891943,0.796390995383263,3.78972834441811,0.745690970215946,2.97220574924722
"Wasserstein",3.40234186965972,0.311571429483593,0.600880815181881,1.22052462538704,3.03864596178755
"Wasserstein",2.42652567569166,2.34562590718269,7.69350446062163,0.183601570315659,3.11940214829519
"Wasserstein",2.81040968373418,2.01129778521135,0.9839195641689,0.109239814337343,2.25018301978707
"Wasserstein",2.50061039347202,1.71742271166295,4.0495184995234,0.142056760378182,3.11296839732677
"Wasserstein",3.91290180152282,0.278489240445197,0.942209754139185,0.937336371280253,2.83178659388795
"Wasserstein",3.14111055573449,2.38186203641817,6.31316197803244,0.101024555042386,3.28380986582488
"Wasserstein",3.25205153785646,0.613319741096348,2.86523090209812,0.49142433097586,3.5108025977388
"Wasserstein",3.31518979044631,0.52384271286428,6.82814058382064,0.104024540632963,3.20230839075521
"Wasserstein",2.37547420663759,0.660500531084836,7.80524068279192,0.660805315710604,2.50426776707172
"Wasserstein",3.81152093876153,0.702608115971088,0.145394476130605,1.01789911277592,3.19221233250573
"Wasserstein",3.10110070509836,1.3677304983139,0.121332504786551,0.282617362681776,3.17014987813309
"Wasserstein",3.50480730878189,0.444125810172409,0.876714459154755,0.809585221577436,3.06336546549574
"Wasserstein",3.11223609140143,0.667683391366154,3.94130581524223,0.17758155008778,2.63564479770139
"Wasserstein",2.39181753015146,0.675436523742974,8.58857751591131,0.520511954091489,3.20135478628799
"Wasserstein",3.6960552376695,0.250368267297745,2.66404893947765,0.961672782432288,3.1063025817275
"Wasserstein",3.71728869155049,0.807694923132658,2.89854070870206,0.747649113181978,2.42600193945691
"Wasserstein",3.30656682606786,1.11278104363009,5.81801288761199,0.530144374351948,3.26613581273705
"Wasserstein",3.46475637983531,0.975981324445456,5.77372885076329,0.287115906830877,2.91664134012535
"Wasserstein",2.67674941802397,1.47740411804989,4.58066488150507,0.239234503824264,2.71273338701576
"Wasserstein",2.86305529996753,2.15818742057309,7.22524834098294,0.0345108192414045,3.32301503280178
"Wasserstein",2.6780407410115,0.21601221524179,3.94844992551953,1.38939827913418,3.59468358568847
"Wasserstein",3.93526890082285,1.00372910499573,0.413401944097131,0.251964970957488,2.90975888958201
"Wasserstein",2.97593037365004,0.316646653227508,8.55697022285312,1.26934716943651,3.29779335297644
"Wasserstein",3.5995377949439,0.526239017490298,7.29437405942008,0.805632537230849,3.18689464824274
"Wasserstein",2.70799170713872,0.218274050857872,4.23759642057121,1.70042330631986,3.48603212973103
"Wasserstein",3.41498584952205,1.6670084092766,0.734486554283649,0.0942905806005001,2.99017659854144
"Wasserstein",2.76246241992339,1.2956097885035,9.07328511821106,0.52841255441308,2.4635714921169
"Wasserstein",3.29409020254388,1.22804302489385,0.651812565047294,0.538683626800776,3.39637904893607
"Wasserstein",3.44075201777741,0.422506739851087,4.7917449218221,0.733692746143788,3.31742611946538
"Wasserstein",2.77366672176868,0.208900799043477,8.58002910856158,1.27251700730994,2.65907738590613
"Wasserstein",2.28148746769875,0.765812487807125,2.26145571097732,0.865556728094816,2.92509523453191
"Wasserstein",2.78539731632918,0.994512282777578,5.29906291514635,0.747021124698222,4.03828139184043
"Wasserstein",2.60272422572598,1.71934585319832,5.13808350311592,0.116442586295307,2.98389715375379
"Wasserstein",2.74583093589172,1.43680442823097,6.63200149312615,0.668058639857918,3.61551134847105
"Wasserstein",2.14815147453919,1.50932070799172,3.75173901207745,0.19532777601853,3.1165653350763
"Wasserstein",2.62068059761077,0.405073540750891,8.54951849905774,1.38390396256,2.52816381631419
"Wasserstein",2.88604768924415,1.01448360364884,8.68802553042769,0.013713261578232,3.36977445520461
"Wasserstein",3.73406445607543,0.638545285910368,2.13379329768941,0.329318502917886,3.27170195057988
"Wasserstein",3.09513936052099,0.288623895030469,2.764110583812,1.6281849751249,3.19839994888753
"Wasserstein",2.8118534386158,0.219641281291842,0.919815336819738,1.59667697967961,3.29038135241717
"Wasserstein",3.23623835574836,0.470115733332932,8.96296612452716,0.101959519088268,2.99197505228221
"Wasserstein",2.74227808928117,1.8231114372611,8.8651782553643,0.0328870862722397,3.11019852291793
"Wasserstein",2.78501849155873,1.36807746021077,9.62676194496453,0.289560055825859,3.04761903360486
"Wasserstein",2.97584909014404,1.11070646438748,0.554196182638407,0.300431752111763,3.23439263738692
"Wasserstein",2.88131677545607,1.33058104431257,0.654553384520113,0.0933757587336004,3.11636104248464
"Wasserstein",3.4993485128507,2.56442307494581,0.846792736556381,0.0449742027558386,3.35037544369698
"Wasserstein",3.27882604207844,1.38229053933173,5.12282866751775,0.124111007899046,3.32158335251734
"Wasserstein",2.86923511186615,1.07578851282597,8.37454446358606,0.173821528442204,3.28134255250916
"Wasserstein",3.31793127115816,2.39316563121974,1.46090064430609,0.286443212535232,2.86538088927045
"Wasserstein",2.84503799164668,1.67710212990642,4.3543576169759,0.0279425783082843,3.05150056257844
"Wasserstein",3.9541013748385,0.5313601763919,2.95035230927169,0.622145056258887,3.36256206501275
"Wasserstein",2.99478538800031,0.661668260581791,9.49876287253574,1.05869183316827,3.84707815246657
"Wasserstein",2.57532179821283,2.62819802155718,2.91107290191576,0.0578484917059541,3.69612186215818
"Wasserstein",2.27078452007845,2.30947991134599,4.54804276349023,0.141828290652484,2.45946773560718
"Wasserstein",2.60480360593647,1.70172627782449,9.12467341637239,0.109133617952466,3.60575578175485
"Wasserstein",1.76672017434612,1.26653918996453,8.81836412474513,0.473750755190849,3.52967439917848
"Wasserstein",2.75203566532582,0.530001779552549,3.41340168146417,1.27464489080012,2.49527876498178
"Wasserstein",3.12125103781,0.330654031131417,6.87289263587445,1.64993708021939,3.13711315393448
"Wasserstein",4.03624071739614,0.329894542228431,1.3242951896973,1.0981982643716,3.04018198745325
"Wasserstein",3.41912458650768,0.121731851249933,9.73780664149672,1.67240470880643,2.72289576241747
"Wasserstein",3.44128193566576,0.776498396880925,0.396363902837038,0.30375606380403,2.56054228404537
"Wasserstein",2.62154929805547,0.44736354611814,5.00311809126288,1.08232006663457,2.41166806779802
"Wasserstein",3.60270152334124,0.722022973932326,5.33639589091763,0.999845794867724,3.29609103733674
"Wasserstein",3.26812214450911,2.10245447233319,2.8424061788246,0.212512551806867,2.73046301212162
"Wasserstein",2.43198385694996,0.515674911439419,9.46655729785562,0.773102450184524,2.92022584937513
"Wasserstein",2.40724323084578,2.23388883285224,7.80478859087452,0.0123949022963643,3.09490105835721
"Wasserstein",2.21354632871225,0.51473708357662,5.79533850541338,0.989874207880348,2.43318913504481
"Wasserstein",3.08163203299046,2.43405185174197,7.63453812804073,0.152124206069857,2.62635302962735
"Wasserstein",3.26656778110191,0.714403819292784,4.03955639339983,0.0385195878334343,3.01305375993252
"Wasserstein",3.39064755942672,0.708755140658468,4.27168594440445,1.10208997735754,2.9465940524824
"Wasserstein",2.3305706656538,1.38240513857454,4.87095298944041,0.239730344619602,3.36218928219751
"Wasserstein",3.16311580594629,0.644423577468842,1.62573414389044,0.790240715723485,3.820973362308
"Wasserstein",3.49807151127607,0.160378117579967,5.43235230492428,1.66814195923507,3.39449492515996
"Wasserstein",2.43373214267194,1.25771016580984,5.59576268307865,0.610295536462218,3.02349813980982
"Wasserstein",2.51504660816863,0.444343995768577,2.80949983047321,1.00602896185592,3.15821751719341
"Wasserstein",1.80835893843323,1.53448256663978,7.56517189322039,0.354859107173979,2.30391636025161
"Wasserstein",3.07605002308264,0.127625903114676,2.34612364321947,1.97554529411718,3.11841088579968
"Wasserstein",3.07783173164353,1.32825904292986,8.49847721401602,0.12447448913008,3.05832250975072
"Wasserstein",3.16721755778417,1.38114441651851,0.507034265901893,0.508571565151215,3.22476017754525
"Wasserstein",3.51617100182921,0.734991114586592,2.75416708551347,0.622216945048422,2.36599199008197
"Wasserstein",3.19271238520741,0.622733554337174,0.914448192343116,0.717129963450134,3.01247336203232
"Wasserstein",2.80175657942891,1.37444652616978,7.81009385362267,0.183688157703727,3.0945055745542
"Wasserstein",3.67095344234258,1.36605511652306,6.68879450764507,0.420883502811193,3.559724772349
"Wasserstein",3.45996462740004,0.631077052094042,0.864717536605895,0.538387910928577,3.03237096406519
"Wasserstein",2.91497457539663,0.4854082968086,5.39227331988513,0.29438084224239,3.09846306219697
"Wasserstein",3.12164597213268,1.63450406631455,8.60539269400761,0.478070250246674,2.76225596666336
"Wasserstein",2.99744624178857,0.686595689039677,6.68530768249184,0.852526852395386,2.34783552354202
"Wasserstein",2.92829735437408,0.472500345204026,0.575306359678507,1.08246989781037,3.42600786825642
"Wasserstein",2.77490010485053,1.53272591531277,9.4825494219549,0.428801006637514,3.47608420066535
"Wasserstein",3.46376843983307,0.0570339593105018,7.03932231292129,1.97854468366131,2.76582791702822
"Wasserstein",3.54129353538156,0.416818845551461,9.74967691581696,1.15146305179223,2.26087884046137
"Wasserstein",3.80049511324614,0.363258747383952,6.5552492113784,1.2095537991263,2.65193973435089
"Wasserstein",3.22910484857857,0.878181091975421,9.24255401827395,0.480451707262546,3.18210514262319
"Wasserstein",2.94122044695541,0.265985589940101,9.9307654472068,1.74901662860066,3.30148206325248
"Wasserstein",3.08512138668448,0.830908014904708,7.00184755725786,0.681216991506517,3.02390529774129
"Wasserstein",2.99851665040478,1.31118287332356,6.11627379432321,0.494077226612717,3.61376842251047
"Wasserstein",4.0313286636956,0.86691755335778,1.55449745012447,0.749708691146225,2.87704397924244
"Wasserstein",3.17563130287454,1.0544027457945,8.69847414782271,0.704072711523622,3.59087842982262
"Wasserstein",3.22740545962006,2.10331945214421,0.44006731826812,0.289735142141581,2.47193651041016
"Wasserstein",1.93520067026839,1.1091193347238,3.93606183119118,0.526086636818945,3.65784979658201
"Wasserstein",2.56127549801022,1.90065162722021,1.19639978045598,0.351601880975068,3.03830066462979
"Wasserstein",3.17980144871399,0.795896844938397,2.02056192327291,0.822041886858642,3.22205019183457
"Wasserstein",3.09296085732058,2.71459267474711,4.99298992799595,0.240783309563994,2.71191734587774
"Wasserstein",3.7559695658274,1.19311307789758,0.0706384726800025,0.108375251293182,2.99048213055357
"Wasserstein",2.74240124737844,1.24542751582339,7.72307399660349,0.449761168565601,2.25120885996148
"Wasserstein",3.53653450962156,0.675900450441986,9.1520940256305,0.162920313887298,3.02695536985993
"Wasserstein",3.1952330423519,1.54260984854773,4.88398991758004,0.381988582666963,2.53009437350556
"Wasserstein",1.92877530353144,1.6670348122716,4.8313944041729,0.16274047549814,3.55375278973952
"Wasserstein",3.01360541256145,1.26246449537575,9.5619951793924,0.153165722731501,2.66452849609777
"Wasserstein",3.15523555269465,2.02003294369206,4.01787477079779,0.0269556627608836,3.04036940913647
"Wasserstein",2.74083837168291,1.8769553839229,7.36706891097128,0.240625296719372,3.99697282817215
"Wasserstein",3.04536488140002,0.294852331280708,4.00268823374063,1.09909961931407,3.40823711594567
"Wasserstein",2.98543223412707,0.529626114293933,8.98052948061377,0.131802696269006,3.25252020964399
"Wasserstein",2.87372556049377,0.647340477444232,0.266658538021147,0.0884397071786225,2.80644607497379
"Wasserstein",3.09751706663519,0.683775143697858,6.16872220765799,0.259905012790114,3.13681091414765
"Wasserstein",3.19013575557619,0.70395547663793,4.84665052499622,0.0922093284316361,3.56516061350703
"Wasserstein",2.6098291319795,1.64498012047261,8.39926263084635,0.436314700637013,2.49723738757893
"Wasserstein",2.6663657091558,1.88647166825831,7.20211304724216,0.481427200138569,2.4028509343043
"Wasserstein",2.80319169629365,0.720690051093698,7.28672576835379,0.713738994672894,3.52003026520833
"Wasserstein",2.63149000937119,1.03924140799791,1.01125101093203,0.0713529228232801,2.77180633507669
"Wasserstein",1.97727260412648,0.865137707442045,7.49671068508178,0.857109676580876,3.04647130891681
"Wasserstein",2.86476395558566,0.797432244289666,0.924540658015758,0.0635190005414188,3.40606540674344
"Wasserstein",3.39406279614195,0.41856833267957,3.39885011781007,1.36748050805181,2.58528512436897
"Wasserstein",3.13256297493353,0.854940502904356,2.89514167001471,0.71985142538324,2.71783840609714
"Wasserstein",2.07050045253709,1.25837024766952,4.62214758619666,0.227991312276572,3.32948666065931
"Wasserstein",3.21933386381716,1.65822619339451,5.54862588876858,0.384243601001799,2.41691080620512
"Wasserstein",2.27101271506399,0.911399747710675,8.64567999960855,0.554205314256251,3.73391328146681
"Wasserstein",2.92040727799758,0.46887019649148,2.83493876457214,0.0424842583015561,2.38967660814524
"Wasserstein",2.41469813743606,0.974772672634572,9.85557663952932,0.746331508271396,2.64809403102845
"Wasserstein",2.89741435088217,0.704650501720607,9.92007499793544,1.0423977766186,3.48028414184228
"Wasserstein",2.32861636439338,0.467334878630936,5.67287824116647,0.875820533838123,2.98662475543097
"Wasserstein",3.56595698744059,1.5089220716618,1.86250030994415,0.276240098755807,2.55394167266786
"Wasserstein",3.18313199561089,1.5589480032213,3.18829957395792,0.198438225779682,2.7505798288621
"Wasserstein",2.30618633562699,0.637649055570364,4.26837154664099,0.633003506809473,3.45397574594244
"Wasserstein",3.51493226829916,0.90110091259703,5.12463929830119,0.53280433639884,2.47699746163562
"Wasserstein",2.45705858571455,0.668121182825416,8.23679162422195,0.354763912037015,3.92818698659539
"Wasserstein",2.64006811194122,1.30538246594369,3.97332742577419,0.362835810519755,3.26168550876901
"Wasserstein",2.75612480472773,0.649628075771034,3.38463395368308,0.0408029649406672,3.10229414142668
"Wasserstein",2.49668378382921,1.32989491336048,7.78373984154314,0.345841192174703,3.4440719941631
"Wasserstein",2.63568646507338,2.21856995020062,3.19021317875013,0.0226060301065445,2.57504854351282
"Wasserstein",1.92782692145556,1.16453609196469,4.53552481485531,0.623620201367885,3.22188147576526
"Wasserstein",2.81660209642723,1.53008092893288,1.39070751611143,0.719998630229384,2.55810653558001
"Wasserstein",2.45591096580029,0.133342072367668,2.48095121700317,1.77027656696737,2.58780318778008
"Wasserstein",2.3020139685832,1.83498738566414,8.51000367198139,0.0298415450379252,2.75143348379061
"Wasserstein",2.64171401504427,1.80053069954738,2.38425818737596,0.333328628912568,2.23225056193769
"Wasserstein",2.78102772077546,0.827985126525164,2.37416089279577,0.559704219922423,3.19358702981845
"Wasserstein",3.56612173374742,0.476658039260656,3.12867455650121,0.58832670096308,3.00617315340787
"Wasserstein",2.31408243766055,1.15671175066382,9.84855674440041,0.687894450966269,3.3943952084519
"Wasserstein",3.2258414872922,2.21388412406668,9.02722415048629,0.0338053540326655,2.37773322733119
"Wasserstein",2.8770326054655,1.70594345312566,1.37438260251656,0.313748870976269,2.7043327013962
"Wasserstein",2.28927936404943,1.69293838553131,5.79794508870691,0.421307340729982,2.59557350771502
"Wasserstein",3.50002350285649,1.09384692274034,3.04329861421138,0.546779467258602,3.38275172980502
"Wasserstein",2.18122410820797,1.1099993204698,5.45865943422541,0.825049618724734,2.70723658148199
"Wasserstein",2.97943712910637,0.496450422797352,7.47235635761172,0.314320337492973,3.28991083428264
"Wasserstein",3.32811013096943,0.619608976412565,2.75396966841072,0.159741514362395,3.8102300115861
"Wasserstein",3.85537109104916,0.551920044235885,1.48111289832741,0.425300647038966,2.91122147813439
"Wasserstein",3.25669765239581,1.91399814328179,5.37093612365425,0.150501283351332,3.50467959651724
"Wasserstein",3.64559649955481,0.457583053503186,4.43658451316878,0.721264996100217,2.76440314482898
"Wasserstein",3.52023579180241,0.568303640466183,7.22279988462105,1.16350197698921,3.21133219171315
"Wasserstein",3.42756092082709,0.295435977168381,8.40619578491896,0.841984988655895,2.21073030494153
"Wasserstein",2.60289446916431,2.39625149173662,9.92592237191275,0.0636104308068752,2.61274320073426
"Wasserstein",2.99734362168238,0.432626188267022,0.0396038079634309,0.860545614268631,3.37173238396645
"Wasserstein",2.98252301756293,1.52102541411296,8.30537599977106,0.130726308561862,2.78872923459858
"Wasserstein",3.36100090062246,0.641257942188531,5.74884298723191,1.12217279383913,2.60988584486768
"Wasserstein",3.67296170210466,0.202951852697879,6.35196911171079,1.05353275313973,3.492683514487
"Wasserstein",3.24522007955238,0.251725052949041,8.69913259521127,1.6402929299511,3.50208331365138
"Wasserstein",2.09078971296549,1.64341519121081,1.42222137190402,0.0973482150584459,2.55609759129584
"Wasserstein",2.67213512677699,0.961510892957449,6.54223254416138,0.0763316312804818,3.77664847997949
"Wasserstein",2.44875864358619,0.56733725592494,2.34946192475036,0.635860196780413,2.89406908210367
"Wasserstein",3.34606206975877,0.468146344646811,4.72881850088015,1.47852314636111,3.60413698013872
"Wasserstein",3.65448503755033,0.695454960223287,4.18976350454614,0.701962311286479,2.33989832224324
"Wasserstein",3.4589407267049,1.22245567617938,3.18663423648104,0.285881916061044,3.2525453181006
"Wasserstein",2.677646887023,2.57179318461567,4.28654225310311,0.0191021407954395,2.25566129200161
"Wasserstein",2.72740643238649,1.35239370632917,6.23139056144282,0.603168988600373,3.09938557446003
"Wasserstein",3.35265803383663,2.42976150009781,6.62469601491466,0.0725512881763279,2.54599729087204
"Wasserstein",2.93351066065952,1.25106441788375,6.02112465538085,0.389738099183887,2.66810528701171
"Wasserstein",3.79667900968343,1.97842242196202,1.1836948688142,0.0184288038872182,2.99266200279817
"Wasserstein",3.14396316884086,0.405395193956792,1.11481221625581,1.50680328020826,3.05596731603146
"Wasserstein",2.72343915654346,0.574937693309039,9.11440451163799,1.09909438993782,2.14073337614536
"Wasserstein",2.75871644960716,0.655152739491314,5.72080696001649,0.500152471940964,2.73821045877412
"Wasserstein",3.00656658131629,0.342825360130519,0.254243498202413,1.2284825835377,3.30664998386055
"Wasserstein",2.73786510806531,0.193249399308115,3.618863618467,1.38429624959826,2.90242304792628
