"methods","samples.p","samples.mu01","samples.mu02","samples.mu11","samples.mu12"
"Wasserstein",0.35450131068326,0.749299914735146,0.795910080362164,-0.630264657794248,-0.619689850784811
"Wasserstein",0.291111440624161,0.684364855314325,0.787606042519971,-0.795049879568827,-0.619760396067369
"Wasserstein",0.274837401739126,0.539000234966759,0.694250311309354,-0.692460431383622,-0.63524619587766
"Wasserstein",0.271921572876253,0.630554125082963,0.704792939196641,-0.816763315118461,-0.594127215515165
"Wasserstein",0.337020954416995,0.661853230256139,0.743627685859253,-0.549472227012126,-0.718777646223319
"Wasserstein",0.353686318525602,0.748094906724622,0.777556296879599,-0.562617522627012,-0.625034135544382
"Wasserstein",0.295427183229853,0.702955033746943,0.670210642589402,-0.631457224971533,-0.632011464376356
"Wasserstein",0.321581340702629,0.65868101487443,0.68390912524166,-0.706453763060236,-0.688203999255482
"Wasserstein",0.319311360851048,0.549299169027002,0.769871011957722,-0.856211925682532,-0.656105848852174
"Wasserstein",0.289635398997738,0.627541871750017,0.644579567437796,-0.595278484816679,-0.820210497025216
"Wasserstein",0.289635398997738,0.627541871750017,0.644579567437796,-0.595278484816679,-0.820210497025216
"Wasserstein",0.279208895103545,0.55948245780399,0.741952233392765,-0.761467120554887,-0.904121962896522
"Wasserstein",0.309952234491313,0.657093025044637,0.687083433784601,-0.74432853534539,-0.709174156550525
"Wasserstein",0.279208895103545,0.55948245780399,0.741952233392765,-0.761467120554887,-0.904121962896522
"Wasserstein",0.310993945245403,0.7109257495781,0.838815506602602,-0.738475673278784,-0.727228138817744
"Wasserstein",0.279208895103545,0.55948245780399,0.741952233392765,-0.761467120554887,-0.904121962896522
"Wasserstein",0.307432667649868,0.530411952137402,0.807193882150087,-0.849154288181942,-0.570553687503241
"Wasserstein",0.307432667649868,0.530411952137402,0.807193882150087,-0.849154288181942,-0.570553687503241
"Wasserstein",0.278801223685866,0.629269913744139,0.804917298939171,-0.757413935301986,-0.68618510775325
"Wasserstein",0.28416004571898,0.626307891945662,0.814481365980977,-0.598698461398416,-0.639383550178339
"Wasserstein",0.292462468799988,0.679404804500973,0.713949600835013,-0.788104242042845,-0.735163388839322
"Wasserstein",0.317276764837006,0.623638771363991,0.802835127703312,-0.671089600588387,-0.502966013042801
"Wasserstein",0.289554274154329,0.61668844501356,0.716989142708124,-0.811052488190038,-0.614571467631075
"Wasserstein",0.317276764837006,0.623638771363991,0.802835127703312,-0.671089600588387,-0.502966013042801
"Wasserstein",0.300209957595111,0.603052627613419,0.680054135857317,-0.642325089462937,-0.554335512601599
"Wasserstein",0.26047906041212,0.647579555743181,0.786007859714556,-0.72361362917434,-0.598896158091459
"Wasserstein",0.300209957595111,0.603052627613419,0.680054135857317,-0.642325089462937,-0.554335512601599
"Wasserstein",0.300209957595111,0.603052627613419,0.680054135857317,-0.642325089462937,-0.554335512601599
"Wasserstein",0.300209957595111,0.603052627613419,0.680054135857317,-0.642325089462937,-0.554335512601599
"Wasserstein",0.310537477888298,0.711374440272779,0.74431575016106,-0.74790878442925,-0.509729843750125
"Wasserstein",0.310537477888298,0.711374440272779,0.74431575016106,-0.74790878442925,-0.509729843750125
"Wasserstein",0.279042061331595,0.67102376857502,0.640987098311278,-0.680950387047977,-0.757316086522445
"Wasserstein",0.283930789212865,0.647371477475162,0.721032692773819,-0.702793190137079,-0.716753517098672
"Wasserstein",0.257555227594002,0.647489112553432,0.727129314167149,-0.76839359595943,-0.601893884657976
"Wasserstein",0.321561083340622,0.553149380284448,0.763124190500226,-0.695001564449415,-0.818056784430583
"Wasserstein",0.313956472796224,0.538354767941591,0.729923091872875,-0.608023781941484,-0.704966491631566
"Wasserstein",0.308520154050257,0.627502644820795,0.79631622703132,-0.6069021404512,-0.593643046220177
"Wasserstein",0.30815040123775,0.692164578735972,0.77824955605869,-0.568408001740352,-0.587676008277269
"Wasserstein",0.314021918352332,0.664991571238325,0.760528445350534,-0.518359958563681,-0.570138724158963
"Wasserstein",0.260498797464316,0.645299871163174,0.745363526555785,-0.683386849254381,-0.688897932334158
"Wasserstein",0.339073279281346,0.636851036625435,0.891245956216778,-0.670029996877885,-0.77714790057557
"Wasserstein",0.339073279281346,0.636851036625435,0.891245956216778,-0.670029996877885,-0.77714790057557
"Wasserstein",0.308256377837858,0.68257946936027,0.775109274195191,-0.7206361820076,-0.51005079714418
"Wasserstein",0.308256377837858,0.68257946936027,0.775109274195191,-0.7206361820076,-0.51005079714418
"Wasserstein",0.290330688981012,0.563997758748763,0.70615766270619,-0.850690902004846,-0.793836483150872
"Wasserstein",0.303979949945984,0.609116215933521,0.640107133908508,-0.765140648352215,-0.740843580905953
"Wasserstein",0.269381025913574,0.542028380261114,0.791968895874476,-0.72277463636974,-0.807947941313906
"Wasserstein",0.300036394885848,0.716690744974464,0.758033286911176,-0.812358241384003,-0.734704271130211
"Wasserstein",0.261429709731966,0.638027415313756,0.657264532953723,-0.864436862750179,-0.847166507116043
"Wasserstein",0.313554627454062,0.655648922050589,0.693159706812552,-0.637175659270065,-0.732591532161174
"Wasserstein",0.344429946387182,0.75345634637391,0.805144512005985,-0.699405007157786,-0.584091163628242
"Wasserstein",0.288265796846225,0.586108855630568,0.729175021148759,-0.892545892233703,-0.750614987972477
"Wasserstein",0.298345680447536,0.673305453862433,0.757025188285771,-0.499903011281825,-0.703068336891551
"Wasserstein",0.245890615227996,0.598485578667272,0.765577286801823,-0.678737860109158,-0.681802327345114
"Wasserstein",0.245890615227996,0.598485578667272,0.765577286801823,-0.678737860109158,-0.681802327345114
"Wasserstein",0.346666682586821,0.631544285111597,0.755050310540667,-0.600168968094544,-0.578783738737917
"Wasserstein",0.338801564011865,0.597891712913133,0.772548711118271,-0.623721389277776,-0.603408390380583
"Wasserstein",0.245890615227996,0.598485578667272,0.765577286801823,-0.678737860109158,-0.681802327345114
"Wasserstein",0.335632335266113,0.647207906151208,0.747749979660992,-0.672570041210224,-0.630054541546422
"Wasserstein",0.2901387618373,0.556206230750758,0.770735530725539,-0.635194461763175,-0.770534229980163
"Wasserstein",0.301094995144721,0.555766860818459,0.751297213420706,-0.656994889231257,-0.594830161513201
"Wasserstein",0.300639633208899,0.663184469907564,0.791879812302616,-0.691520712254236,-0.660362922645783
"Wasserstein",0.325869850126779,0.637317082351326,0.694490371555261,-0.722419527586059,-0.598813307474489
"Wasserstein",0.307407100081894,0.599484992796465,0.749504678681814,-0.587855866134703,-0.578414049264265
"Wasserstein",0.329467833015143,0.568863200457637,0.834309066530128,-0.478801435912465,-0.605556374990105
"Wasserstein",0.322735173047933,0.569904951072967,0.809210584560297,-0.787535719884192,-0.530683035178673
"Wasserstein",0.290814002028087,0.52359761110734,0.694706593055693,-0.700884932573541,-0.672154165577309
"Wasserstein",0.290814002028087,0.52359761110734,0.694706593055693,-0.700884932573541,-0.672154165577309
"Wasserstein",0.338290733055305,0.70653010897995,0.7177835531537,-0.693547874890787,-0.565529208124551
"Wasserstein",0.310608579927745,0.66254165994612,0.811211065434059,-0.699516721987212,-0.582562347113206
"Wasserstein",0.315635532563426,0.532092223275939,0.814456259052238,-0.557598387109529,-0.61428254929622
"Wasserstein",0.295727404095577,0.561281178108636,0.78584995022585,-0.57198460943694,-0.785057492770322
"Wasserstein",0.311846939768659,0.650196660950227,0.745606005236125,-0.768271352538332,-0.658175210752868
"Wasserstein",0.265928368406367,0.567631273960642,0.769972001839311,-0.714892065485882,-0.575219513921764
"Wasserstein",0.292943093170427,0.588849072574,0.841770910930421,-0.724736240924723,-0.890708949927592
"Wasserstein",0.339284334772742,0.679637118150942,0.646003718853491,-0.735568504207984,-0.689134243535991
"Wasserstein",0.261507415558782,0.702476030168858,0.751127494999963,-0.708437023757345,-0.700015531858963
"Wasserstein",0.261507415558782,0.702476030168858,0.751127494999963,-0.708437023757345,-0.700015531858963
"Wasserstein",0.296705386331177,0.510340477607722,0.786972765384228,-0.601872505219454,-0.616582394277791
"Wasserstein",0.261507415558782,0.702476030168858,0.751127494999963,-0.708437023757345,-0.700015531858963
"Wasserstein",0.261507415558782,0.702476030168858,0.751127494999963,-0.708437023757345,-0.700015531858963
"Wasserstein",0.259003727149109,0.603649688355317,0.704377037295795,-0.59593258085954,-0.692672832476278
"Wasserstein",0.31506017486046,0.706477133142569,0.849064897359763,-0.63716156129545,-0.737382997073115
"Wasserstein",0.27871756888062,0.620198623877324,0.719682579585973,-0.802075383460127,-0.537208491134068
"Wasserstein",0.298755175492606,0.693582717178275,0.70760375351342,-0.82740807111165,-0.5606306090999
"Wasserstein",0.263948532855206,0.630619998479199,0.751423209078807,-0.660124863839817,-0.786811707085592
"Wasserstein",0.294732707623975,0.670009330509261,0.730511956814855,-0.711334812145076,-0.747906506005177
"Wasserstein",0.351581569435976,0.667431705057158,0.756612988265813,-0.657853117064125,-0.606914059655488
"Wasserstein",0.290142219570826,0.614420560518016,0.766477440842306,-0.830448624575255,-0.671519458558545
"Wasserstein",0.340733837068296,0.676463566129055,0.766742720310906,-0.706727852354671,-0.555860442826255
"Wasserstein",0.248649033455467,0.618003643064983,0.671771094418622,-0.777112713991992,-0.689131767540806
"Wasserstein",0.287001232593638,0.646479289645847,0.760551828336932,-0.737931264771189,-0.885573343959666
"Wasserstein",0.313451808474592,0.733139694765636,0.723469843773165,-0.794258664226611,-0.823912422763919
"Wasserstein",0.313451808474592,0.733139694765636,0.723469843773165,-0.794258664226611,-0.823912422763919
"Wasserstein",0.253423011539672,0.662603812793163,0.749703344181021,-0.692349549487367,-0.898228936488562
"Wasserstein",0.253423011539672,0.662603812793163,0.749703344181021,-0.692349549487367,-0.898228936488562
"Wasserstein",0.263933851981703,0.664761840348625,0.729247215236592,-0.627128643048883,-0.820887926766439
"Wasserstein",0.305345887395208,0.645138390505675,0.701104873511131,-0.744516198737502,-0.560942604416956
"Wasserstein",0.305345887395208,0.645138390505675,0.701104873511131,-0.744516198737502,-0.560942604416956
"Wasserstein",0.26131694277043,0.571275223485794,0.783638460497133,-0.718928236682037,-0.756713890691308
"Wasserstein",0.334272729414803,0.644301763460049,0.872112215598747,-0.709062355462262,-0.608275192198428
"Wasserstein",0.3128808170565,0.559548165151143,0.678857001337651,-0.72941072651149,-0.73060585531761
"Wasserstein",0.333757068742428,0.668280674025436,0.746624762653145,-0.626755600754629,-0.641378299317035
"Wasserstein",0.359075993045818,0.658925633866231,0.801595825878742,-0.653156458913519,-0.607825308118668
"Wasserstein",0.281700016200296,0.560906646002248,0.765290747412728,-0.59084043414409,-0.634587156733567
"Wasserstein",0.281160590155824,0.520289546836168,0.771442765182973,-0.597273825626754,-0.623514991098491
"Wasserstein",0.30990802202147,0.626812837077837,0.664561506884182,-0.797280133322963,-0.56190266483596
"Wasserstein",0.29937929441599,0.65450332171314,0.670749240796689,-0.756596154392237,-0.731236294431948
"Wasserstein",0.30233366873748,0.522468361521306,0.811302031602886,-0.689990026893403,-0.648466768468031
"Wasserstein",0.267529947152773,0.653282477063959,0.608070168649619,-0.807728656489671,-0.641800932485977
"Wasserstein",0.331358695705777,0.665517287443333,0.845766681161487,-0.630987390834962,-0.738248746021413
"Wasserstein",0.331815659305519,0.61659270530866,0.786941205859952,-0.486220069500439,-0.74704051373935
"Wasserstein",0.288050663755167,0.608514447778297,0.760626194338552,-0.669721818474459,-0.602925059732326
"Wasserstein",0.323135858182365,0.686544048998243,0.800391397718755,-0.581696464487093,-0.669172437521234
"Wasserstein",0.323135858182365,0.686544048998243,0.800391397718755,-0.581696464487093,-0.669172437521234
"Wasserstein",0.307704530162235,0.648966901593106,0.805841083847094,-0.638100076867316,-0.450719713027459
"Wasserstein",0.307704530162235,0.648966901593106,0.805841083847094,-0.638100076867316,-0.450719713027459
"Wasserstein",0.3228147521534,0.506467981251032,0.783841728133808,-0.606462785567507,-0.677052736120794
"Wasserstein",0.3228147521534,0.506467981251032,0.783841728133808,-0.606462785567507,-0.677052736120794
"Wasserstein",0.3228147521534,0.506467981251032,0.783841728133808,-0.606462785567507,-0.677052736120794
"Wasserstein",0.336847224005628,0.708632274716987,0.749324436650896,-0.678960250559444,-0.52155104637892
"Wasserstein",0.300042447390093,0.495187828318899,0.687372936852407,-0.6171288866277,-0.692495527172861
"Wasserstein",0.276594826140875,0.562822737228462,0.706111034931663,-0.748405511307336,-0.803639174893519
"Wasserstein",0.28716410083527,0.624521871406189,0.72792703554709,-0.907272674052569,-0.821402789913733
"Wasserstein",0.28716410083527,0.624521871406189,0.72792703554709,-0.907272674052569,-0.821402789913733
"Wasserstein",0.294806775509933,0.653786415564152,0.666792586644605,-0.81570406785177,-0.464554242474118
"Wasserstein",0.30722537294653,0.690619870594367,0.730004877819128,-0.778429146287701,-0.566469368271855
"Wasserstein",0.288404092784999,0.61675992552855,0.671626646328723,-0.719993089842394,-0.715752638078266
"Wasserstein",0.287710404446699,0.673607951827149,0.780511556075954,-0.76625028838345,-0.716886688854294
"Wasserstein",0.335350358176889,0.698931959730302,0.777786329773605,-0.699412099178107,-0.582563105236393
"Wasserstein",0.298691932557268,0.685805087588402,0.724437449916697,-0.543835815004009,-0.706122382344571
"Wasserstein",0.367335814048417,0.704827057157428,0.721571990919252,-0.644046430171599,-0.63292467609427
"Wasserstein",0.367335814048417,0.704827057157428,0.721571990919252,-0.644046430171599,-0.63292467609427
"Wasserstein",0.33400403958574,0.681974971010484,0.73091509891289,-0.687094557939976,-0.438636492829853
"Wasserstein",0.338422643174647,0.676442143763395,0.775046142622934,-0.525224636126155,-0.650348826020289
"Wasserstein",0.340202674106606,0.745327895179066,0.714554019828218,-0.745532758693909,-0.558256932649275
"Wasserstein",0.257995640394199,0.647859181169459,0.792807825435194,-0.800620497853621,-0.611204741064578
"Wasserstein",0.255430950890953,0.584840129800191,0.753137962543952,-0.651485256143797,-0.687716064117814
"Wasserstein",0.295170525094662,0.629229139819751,0.77745895765752,-0.562748336231009,-0.553807055972193
"Wasserstein",0.312108423998485,0.69925279133563,0.885402060903124,-0.761708351861951,-0.559796002831174
"Wasserstein",0.312108423998485,0.69925279133563,0.885402060903124,-0.761708351861951,-0.559796002831174
"Wasserstein",0.312108423998485,0.69925279133563,0.885402060903124,-0.761708351861951,-0.559796002831174
"Wasserstein",0.312108423998485,0.69925279133563,0.885402060903124,-0.761708351861951,-0.559796002831174
"Wasserstein",0.322259105349073,0.667077590396678,0.733777642140305,-0.829419309212011,-0.527367733192518
"Wasserstein",0.285612553333597,0.676034958768361,0.726514998260696,-0.917278305345656,-0.825061867254463
"Wasserstein",0.285612553333597,0.676034958768361,0.726514998260696,-0.917278305345656,-0.825061867254463
"Wasserstein",0.261897829536658,0.723252469407462,0.722036919228646,-0.838559447224554,-0.738328138272162
"Wasserstein",0.261897829536658,0.723252469407462,0.722036919228646,-0.838559447224554,-0.738328138272162
"Wasserstein",0.299170311166096,0.618235379727849,0.738335605409425,-0.768067215584946,-0.587012500774584
"Wasserstein",0.363450388106272,0.653702874713412,0.773207689111451,-0.699669637524421,-0.548898087909828
"Wasserstein",0.363450388106272,0.653702874713412,0.773207689111451,-0.699669637524421,-0.548898087909828
"Wasserstein",0.272613267865358,0.633874120293123,0.809848286140201,-0.642129508520076,-0.572860824506223
"Wasserstein",0.348735330057357,0.661937410366758,0.740732105243981,-0.684292373218059,-0.497991619150371
"Wasserstein",0.348735330057357,0.661937410366758,0.740732105243981,-0.684292373218059,-0.497991619150371
"Wasserstein",0.239899626440924,0.687681929971858,0.718705328579562,-0.644358706726368,-0.780608930963368
"Wasserstein",0.239899626440924,0.687681929971858,0.718705328579562,-0.644358706726368,-0.780608930963368
"Wasserstein",0.325046625058223,0.640414744409415,0.671856205566073,-0.618749791635965,-0.733266634075893
"Wasserstein",0.314514263041453,0.58417877848859,0.7539122756249,-0.86068067044269,-0.686305799770505
"Wasserstein",0.298936809541871,0.532550479641904,0.790678765245507,-0.650977664397283,-0.814937101058584
"Wasserstein",0.302974845571291,0.664287019844732,0.808205567781799,-0.463587347590477,-0.618558199230154
"Wasserstein",0.302974845571291,0.664287019844732,0.808205567781799,-0.463587347590477,-0.618558199230154
"Wasserstein",0.262840681022764,0.606722968702691,0.665284670565666,-0.807643459052375,-0.813360431786829
"Wasserstein",0.257113721755651,0.528179763753572,0.730711029063251,-0.918314100113293,-0.668405665681381
"Wasserstein",0.257113721755651,0.528179763753572,0.730711029063251,-0.918314100113293,-0.668405665681381
"Wasserstein",0.257113721755651,0.528179763753572,0.730711029063251,-0.918314100113293,-0.668405665681381
"Wasserstein",0.299612171368991,0.575799885928053,0.728886519785065,-0.590598096670459,-0.736199972014304
"Wasserstein",0.299612171368991,0.575799885928053,0.728886519785065,-0.590598096670459,-0.736199972014304
"Wasserstein",0.331727396494639,0.639701352597075,0.778363647966516,-0.610053438340624,-0.56570513234064
"Wasserstein",0.291787791385,0.738877897596555,0.67672509544319,-0.763341243438218,-0.625692298951223
"Wasserstein",0.325082672531083,0.596550382093021,0.825509692682159,-0.67220399637106,-0.52470951276012
"Wasserstein",0.293470995853834,0.593279179727468,0.743712824215935,-0.75890753323637,-0.759351661053138
"Wasserstein",0.311627020884958,0.684040496392497,0.825987836087424,-0.698864034629348,-0.634388292783065
"Wasserstein",0.284839662064598,0.605722165549582,0.77397825925351,-0.822802264066256,-0.60621752558403
"Wasserstein",0.296348472289241,0.636810304664929,0.702870600309374,-0.769748466892447,-0.790648518718507
"Wasserstein",0.264646080071704,0.541009728270863,0.782398717536618,-0.625048319413039,-0.629755957610991
"Wasserstein",0.264646080071704,0.541009728270863,0.782398717536618,-0.625048319413039,-0.629755957610991
"Wasserstein",0.264646080071704,0.541009728270863,0.782398717536618,-0.625048319413039,-0.629755957610991
"Wasserstein",0.34235646616655,0.57611002067018,0.736808487518427,-0.784876732503727,-0.703898514823019
"Wasserstein",0.262476096421095,0.633878460649999,0.735017280380198,-0.783820816575482,-0.674032066357084
"Wasserstein",0.329274579883158,0.60639373664569,0.723855852401592,-0.683731037961437,-0.587247325291772
"Wasserstein",0.282616910606964,0.56467471763819,0.741462433734544,-0.667288109796142,-0.685392638462802
"Wasserstein",0.326976862096577,0.650734539663668,0.691012386116696,-0.659612739512322,-0.773030148931733
"Wasserstein",0.340923483289733,0.593721300039651,0.796159892166095,-0.622980781575864,-0.526540220212687
"Wasserstein",0.301657327712866,0.720756060938682,0.794197457166429,-0.61415075207196,-0.606711867584793
"Wasserstein",0.301657327712866,0.720756060938682,0.794197457166429,-0.61415075207196,-0.606711867584793
"Wasserstein",0.274175967632145,0.497084714719294,0.815658828424831,-0.782197355359156,-0.546820265156299
"Wasserstein",0.274175967632145,0.497084714719294,0.815658828424831,-0.782197355359156,-0.546820265156299
"Wasserstein",0.274175967632145,0.497084714719294,0.815658828424831,-0.782197355359156,-0.546820265156299
"Wasserstein",0.305819660832179,0.582378752733492,0.723495195743281,-0.949379370788062,-0.656389424112614
"Wasserstein",0.305819660832179,0.582378752733492,0.723495195743281,-0.949379370788062,-0.656389424112614
"Wasserstein",0.32695740646603,0.640995265413617,0.771406136367942,-0.614449809996252,-0.828245344071027
"Wasserstein",0.261652947073595,0.509601152831591,0.751924447817391,-0.760450037352071,-0.781612430469643
"Wasserstein",0.261652947073595,0.509601152831591,0.751924447817391,-0.760450037352071,-0.781612430469643
"Wasserstein",0.261652947073595,0.509601152831591,0.751924447817391,-0.760450037352071,-0.781612430469643
"Wasserstein",0.261652947073595,0.509601152831591,0.751924447817391,-0.760450037352071,-0.781612430469643
"Wasserstein",0.259482385033614,0.633142144990581,0.722208255938797,-0.713820787645324,-0.796036459003143
"Wasserstein",0.273146185468719,0.572642044212681,0.714527620639162,-0.648508480255992,-0.783599432221582
"Wasserstein",0.324705569590127,0.645116744730709,0.756532191293789,-0.769878840479753,-0.668618687109205
"Wasserstein",0.259894282137407,0.557810129511169,0.811629371754172,-0.635986095662337,-0.616921267131166
"Wasserstein",0.259894282137407,0.557810129511169,0.811629371754172,-0.635986095662337,-0.616921267131166
"Wasserstein",0.259894282137407,0.557810129511169,0.811629371754172,-0.635986095662337,-0.616921267131166
"Wasserstein",0.299246154509267,0.594649868571819,0.725467731463743,-0.810184426231038,-0.885379845440123
"Wasserstein",0.299980276561115,0.582315834884875,0.728469139132595,-0.857654641054903,-0.728488356840169
"Wasserstein",0.322579448897048,0.748187990983365,0.71698698107807,-0.774769130740435,-0.696704166434137
"Wasserstein",0.339120580148383,0.685191411239891,0.782692749473521,-0.791496514862751,-0.529399275846189
"Wasserstein",0.339120580148383,0.685191411239891,0.782692749473521,-0.791496514862751,-0.529399275846189
"Wasserstein",0.293611577972035,0.65748589649249,0.799083572669811,-0.631475409327636,-0.625727432072307
"Wasserstein",0.274494303530085,0.642574805272972,0.747766440109864,-0.685469598505452,-0.683686839373667
"Wasserstein",0.264090927269944,0.613156906716262,0.597814236007746,-0.720626710866656,-0.822277539195443
"Wasserstein",0.267762589943478,0.626955637544107,0.717672489706979,-0.821551733482182,-0.779705127389547
"Wasserstein",0.329709567822593,0.692706623973421,0.643156116321461,-0.714544761007725,-0.545215381136881
"Wasserstein",0.275494373588206,0.750703268513778,0.748971323838625,-0.608172028875757,-0.748489631270143
"Wasserstein",0.292984164400843,0.650916128846795,0.77985859749844,-0.648658724125648,-0.692128836414637
"Wasserstein",0.275494373588206,0.750703268513778,0.748971323838625,-0.608172028875757,-0.748489631270143
"Wasserstein",0.275494373588206,0.750703268513778,0.748971323838625,-0.608172028875757,-0.748489631270143
"Wasserstein",0.275494373588206,0.750703268513778,0.748971323838625,-0.608172028875757,-0.748489631270143
"Wasserstein",0.289230316738793,0.661133876300757,0.842586890878241,-0.710251197490537,-0.740331652985446
"Wasserstein",0.289230316738793,0.661133876300757,0.842586890878241,-0.710251197490537,-0.740331652985446
"Wasserstein",0.275419625768137,0.54236749155911,0.740371374276001,-0.79377395758378,-0.727163681647036
"Wasserstein",0.349391705082285,0.712200598324619,0.812655394944319,-0.724096076612889,-0.501640565791397
"Wasserstein",0.349391705082285,0.712200598324619,0.812655394944319,-0.724096076612889,-0.501640565791397
"Wasserstein",0.279208237782524,0.680317185828235,0.713555168171967,-0.905607956208778,-0.787821371518777
"Wasserstein",0.279208237782524,0.680317185828235,0.713555168171967,-0.905607956208778,-0.787821371518777
"Wasserstein",0.279208237782524,0.680317185828235,0.713555168171967,-0.905607956208778,-0.787821371518777
"Wasserstein",0.288209952231074,0.72723207080203,0.74026701279241,-0.580950858057732,-0.696198385596002
"Wasserstein",0.310039852391145,0.592076238953808,0.748213911096542,-0.585092808628809,-0.661523293557645
"Wasserstein",0.264010487306977,0.636631595176036,0.670733028099746,-0.77974548329911,-0.727608726896614
"Wasserstein",0.260549873319218,0.628913927538796,0.662303508556945,-0.739204743958571,-0.710597907145275
"Wasserstein",0.260549873319218,0.628913927538796,0.662303508556945,-0.739204743958571,-0.710597907145275
"Wasserstein",0.303480597574502,0.643136727503828,0.659897711552862,-0.793901963671242,-0.817706589218043
"Wasserstein",0.31982845474844,0.659510734150015,0.753038377119275,-0.626245467678196,-0.790028979342031
"Wasserstein",0.274870744845995,0.645367553301799,0.70103711719236,-0.792692133889514,-0.709728540147524
"Wasserstein",0.3151654115967,0.662032654555347,0.679256803951508,-0.69255175115828,-0.743384698485422
"Wasserstein",0.266122365657075,0.634699516571955,0.739075560015439,-0.819246596484282,-0.814093950746189
"Wasserstein",0.282209809603445,0.672201574537566,0.699175647223952,-0.810168321413856,-0.50975889439797
"Wasserstein",0.268794708246702,0.645112741278366,0.744134574867229,-0.850529633681335,-0.68424614683465
"Wasserstein",0.282209809603445,0.672201574537566,0.699175647223952,-0.810168321413856,-0.50975889439797
"Wasserstein",0.26929662084948,0.558223551988429,0.745837072530215,-0.800072339133228,-0.766676083043364
"Wasserstein",0.282209809603445,0.672201574537566,0.699175647223952,-0.810168321413856,-0.50975889439797
"Wasserstein",0.290223118741018,0.662196324333164,0.770985721691525,-0.797591826766029,-0.668841303822447
"Wasserstein",0.304548622870533,0.69093184464949,0.663292396631649,-0.68035721046294,-0.675873560245085
"Wasserstein",0.31991479679482,0.646400174669216,0.816809279986184,-0.713064617285957,-0.703296667286033
"Wasserstein",0.27261424742659,0.489374395957746,0.791734090004025,-0.7806271110843,-0.788406898197802
"Wasserstein",0.334704875725275,0.674654716409437,0.629346747753896,-0.824398915636616,-0.645848222147876
"Wasserstein",0.334704875725275,0.674654716409437,0.629346747753896,-0.824398915636616,-0.645848222147876
"Wasserstein",0.334704875725275,0.674654716409437,0.629346747753896,-0.824398915636616,-0.645848222147876
"Wasserstein",0.334704875725275,0.674654716409437,0.629346747753896,-0.824398915636616,-0.645848222147876
"Wasserstein",0.322873385689013,0.673784239794751,0.756313946264541,-0.714801584981201,-0.48423213310933
"Wasserstein",0.277155047746548,0.62004002522929,0.710577785843368,-0.56873624094695,-0.719083590814329
"Wasserstein",0.264056370140524,0.662073682856009,0.775370525841242,-0.750494194387402,-0.706720429047976
"Wasserstein",0.280106350131483,0.718560125900487,0.713205796835517,-0.545826548249071,-0.536092986785187
"Wasserstein",0.280106350131483,0.718560125900487,0.713205796835517,-0.545826548249071,-0.536092986785187
"Wasserstein",0.286026765814685,0.646330987372488,0.615871348096303,-0.789939950495533,-0.607482121830603
"Wasserstein",0.280106350131483,0.718560125900487,0.713205796835517,-0.545826548249071,-0.536092986785187
"Wasserstein",0.280106350131483,0.718560125900487,0.713205796835517,-0.545826548249071,-0.536092986785187
"Wasserstein",0.307538745212539,0.596990663031341,0.720851978085552,-0.598337387691294,-0.771434202200485
"Wasserstein",0.280106350131483,0.718560125900487,0.713205796835517,-0.545826548249071,-0.536092986785187
"Wasserstein",0.280106350131483,0.718560125900487,0.713205796835517,-0.545826548249071,-0.536092986785187
"Wasserstein",0.290422451356917,0.62834349042494,0.652870573065373,-0.736480331643566,-0.669585609794044
"Wasserstein",0.27121677247484,0.596096345986408,0.765632930810227,-0.786163593749889,-0.886232272319758
"Wasserstein",0.339859256365927,0.578509090323661,0.836229536768531,-0.599473346245877,-0.515168828191953
"Wasserstein",0.298044990542373,0.559543366023108,0.688858004444773,-0.672078670051069,-0.676153616648966
"Wasserstein",0.252498152756794,0.601745946109827,0.717150659662452,-0.710127219116165,-0.788820805858402
"Wasserstein",0.293844562647077,0.58269111389782,0.751313810299176,-0.84387952789154,-0.614179435068711
"Wasserstein",0.32441094751895,0.604114721378766,0.82472546841365,-0.683232058499999,-0.608274676696117
"Wasserstein",0.286091605355359,0.59904436637637,0.791827425157712,-0.641259735570238,-0.852569400358427
"Wasserstein",0.299086307660687,0.609426857177792,0.844867871399857,-0.687751314764022,-0.706527448503918
"Wasserstein",0.286136198527201,0.556835380225027,0.747266731867852,-0.835888079353592,-0.679622748753568
"Wasserstein",0.298358465748369,0.753030215946861,0.666652351164614,-0.593414287059313,-0.568266018751926
"Wasserstein",0.337751026235912,0.663843608601177,0.668619645765354,-0.630112950185633,-0.551617778059195
"Wasserstein",0.278718966765846,0.49386958431325,0.767584740741929,-0.776684602841113,-0.830091440385201
"Wasserstein",0.329259420830308,0.651315294300029,0.677767184142062,-0.771213109093919,-0.756712641277394
"Wasserstein",0.31848705169067,0.624961190553585,0.741683327846997,-0.538800718766149,-0.620968292925821
"Wasserstein",0.322121861611301,0.621661516792369,0.809130209643722,-0.630862966525539,-0.723539591327852
"Wasserstein",0.336598065584191,0.73144301565593,0.746169081665249,-0.716044166824543,-0.7161292803318
"Wasserstein",0.362954565128677,0.658127991506357,0.848355363769075,-0.635892423927744,-0.664862650645844
"Wasserstein",0.362954565128677,0.658127991506357,0.848355363769075,-0.635892423927744,-0.664862650645844
"Wasserstein",0.362954565128677,0.658127991506357,0.848355363769075,-0.635892423927744,-0.664862650645844
"Wasserstein",0.3554080539793,0.644744841890339,0.783869283735737,-0.766341355194209,-0.665078910189208
