"methods","samples.P","samples.delta","samples.N0","samples.sigma.d","samples.sigma.p","samples.tau"
"Euc. Summary",18.5078877385528,0.583208401005971,231.803167607469,0.708724376914189,0.25550874757837,3.56933342121242
"Euc. Summary",28.9187271546373,0.406158460740836,103.650622311451,0.699257865646754,0.23674635565056,11.4032305213153
"Euc. Summary",28.9187271546373,0.406158460740836,103.650622311451,0.699257865646754,0.23674635565056,11.4032305213153
"Euc. Summary",12.5586383427649,0.326782204850412,120.431321761714,0.598510698740533,0.186476488080107,29.0670652302141
"Euc. Summary",9.05890305214998,0.263366242857912,293.948799207723,0.564391893272514,0.222409356796762,9.58758615495167
"Euc. Summary",94.0827315013635,0.516518220444628,248.594189803296,0.724322354795755,0.403697901791161,11.8702274347048
"Euc. Summary",94.0827315013635,0.516518220444628,248.594189803296,0.724322354795755,0.403697901791161,11.8702274347048
"Euc. Summary",9.05890305214998,0.263366242857912,293.948799207723,0.564391893272514,0.222409356796762,9.58758615495167
"Euc. Summary",14.6381313184699,0.496670417195406,125.532544718009,0.660861093109108,0.204023196352338,4.38398208978917
"Euc. Summary",6.80455695234825,0.186010492312193,184.491042696517,0.661506991385192,0.192163797890295,1.69276168773652
"Euc. Summary",6.80455695234825,0.186010492312193,184.491042696517,0.661506991385192,0.192163797890295,1.69276168773652
"Euc. Summary",6.80455695234825,0.186010492312193,184.491042696517,0.661506991385192,0.192163797890295,1.69276168773652
"Euc. Summary",6.80455695234825,0.186010492312193,184.491042696517,0.661506991385192,0.192163797890295,1.69276168773652
"Euc. Summary",6.80455695234825,0.186010492312193,184.491042696517,0.661506991385192,0.192163797890295,1.69276168773652
"Euc. Summary",6.80455695234825,0.186010492312193,184.491042696517,0.661506991385192,0.192163797890295,1.69276168773652
"Euc. Summary",16.7979027122017,0.762104989681227,133.751692514999,0.782736857751981,0.204762836748975,9.62999114682135
"Euc. Summary",27.8310806831821,0.265820597214038,207.938553205389,0.57898042655821,0.266508528566394,6.85731511736285
"Euc. Summary",27.8310806831821,0.265820597214038,207.938553205389,0.57898042655821,0.266508528566394,6.85731511736285
"Euc. Summary",9.83188359097726,0.613489600401893,197.725892504167,0.697685983707421,0.193172310903388,20.9337328008189
"Euc. Summary",9.12446210745034,0.425889310150174,180.806666686411,0.648189973533451,0.194049203798715,7.02031126386842
"Euc. Summary",66.856997647064,0.452462774108927,271.089966287172,0.795332579299185,0.411335110336385,10.9219221314965
"Euc. Summary",66.856997647064,0.452462774108927,271.089966287172,0.795332579299185,0.411335110336385,10.9219221314965
"Euc. Summary",66.856997647064,0.452462774108927,271.089966287172,0.795332579299185,0.411335110336385,10.9219221314965
"Euc. Summary",64.2896051903541,0.418811945779058,187.851085669239,0.590542355456047,0.326494879594157,8.48624528506566
"Euc. Summary",15.9277788146789,0.384586319547944,90.8945595755538,0.656372039765475,0.187157851955118,6.04394018283814
"Euc. Summary",41.469325789054,0.318525993976258,156.773739987059,0.592833712442235,0.27295688194376,8.99298435675737
"Euc. Summary",64.2896051903541,0.418811945779058,187.851085669239,0.590542355456047,0.326494879594157,8.48624528506566
"Euc. Summary",15.3511816755988,0.558245391834078,129.456408136549,0.763981450474229,0.21862855741579,7.50503032145508
"Euc. Summary",15.3511816755988,0.558245391834078,129.456408136549,0.763981450474229,0.21862855741579,7.50503032145508
"Euc. Summary",15.3511816755988,0.558245391834078,129.456408136549,0.763981450474229,0.21862855741579,7.50503032145508
"Euc. Summary",64.5190060640102,0.497094218282118,156.320421909571,0.61171595467787,0.29188887099679,17.0186119452691
"Euc. Summary",15.3511816755988,0.558245391834078,129.456408136549,0.763981450474229,0.21862855741579,7.50503032145508
"Euc. Summary",15.3511816755988,0.558245391834078,129.456408136549,0.763981450474229,0.21862855741579,7.50503032145508
"Euc. Summary",15.3511816755988,0.558245391834078,129.456408136549,0.763981450474229,0.21862855741579,7.50503032145508
"Euc. Summary",15.3511816755988,0.558245391834078,129.456408136549,0.763981450474229,0.21862855741579,7.50503032145508
"Euc. Summary",35.4499358958006,0.617975451899871,115.726472925594,0.718043183066839,0.246686765599029,4.10208387483992
"Euc. Summary",35.4499358958006,0.617975451899871,115.726472925594,0.718043183066839,0.246686765599029,4.10208387483992
"Euc. Summary",59.7308702298842,0.371116094447563,107.213200114534,0.695412746287694,0.285875725040636,6.91278103875795
"Euc. Summary",69.060225405856,0.430200232011193,204.529871434169,0.581850789978528,0.339009134957247,3.05859902852634
"Euc. Summary",33.8384009849205,0.368736592017122,106.154983440754,0.598764533534999,0.223639225706395,34.6017694859477
"Euc. Summary",33.8384009849205,0.368736592017122,106.154983440754,0.598764533534999,0.223639225706395,34.6017694859477
"Euc. Summary",23.8517484221041,0.216662521663024,144.013103840674,0.561750597157914,0.224985674824967,21.4385098899224
"Euc. Summary",11.5357530323899,0.626611878435304,177.717576185512,0.710209450460688,0.199748385157974,14.5327142084235
"Euc. Summary",6.68333846098856,0.252215550468001,271.443222836424,0.587655512747792,0.189684323426015,7.87056633423793
"Euc. Summary",6.68333846098856,0.252215550468001,271.443222836424,0.587655512747792,0.189684323426015,7.87056633423793
"Euc. Summary",17.1787011226635,0.607088187269108,281.462822700121,0.664407191162678,0.262312833187056,16.0289734852206
"Euc. Summary",16.0264481514949,0.325124859680274,148.447583929405,0.595441092614123,0.208865274600323,5.86754315791545
"Euc. Summary",10.1239560525816,0.218504728317864,112.960039392993,0.6173367129865,0.177346366983237,9.22482559707435
"Euc. Summary",18.6993214232043,0.428215195649032,113.812620822995,0.632123437753571,0.194327214991207,5.08643955139433
"Euc. Summary",47.8671541200598,0.587825735213944,93.7141363624548,0.736429056936267,0.246978448877337,3.74368292643923
"Euc. Summary",29.4022996238384,0.385722712510296,191.166218626964,0.635199165361647,0.259673302046013,7.4460042710353
"Euc. Summary",28.2791870985503,0.224596370515215,172.865563533501,0.648615384194504,0.249153729557941,10.1271778523441
"Euc. Summary",30.831212417258,0.263990965653954,195.856743531332,0.617107442731444,0.27687202581113,8.03780381439162
"Euc. Summary",8.50757743426879,0.464721109609123,104.385063534641,0.707131695342449,0.160166628230637,4.97665608260658
"Euc. Summary",8.50757743426879,0.464721109609123,104.385063534641,0.707131695342449,0.160166628230637,4.97665608260658
"Euc. Summary",8.50757743426879,0.464721109609123,104.385063534641,0.707131695342449,0.160166628230637,4.97665608260658
"Euc. Summary",19.0699373945833,0.31912587824122,162.2909813727,0.599846096334566,0.219106795793378,4.5070689387367
"Euc. Summary",35.3895986065864,0.301183146186222,426.117833168443,0.597097343322852,0.360272082570545,6.16523053539782
"Euc. Summary",188.038085899886,0.225476365024577,295.634587900781,0.521742651026676,0.52387042636989,11.809883274793
"Euc. Summary",58.9861529927214,0.325874590183724,66.8708094585132,0.670861400885268,0.265313844482191,13.5691769212622
"Euc. Summary",8.09226966055621,0.198602100815785,64.0230191651497,0.543943541310113,0.141934350150882,17.7084994324903
"Euc. Summary",136.902282547157,0.8105600705947,202.680091701379,0.712409080643782,0.383939474585714,26.0465635938222
"Euc. Summary",31.901713639768,0.588725646468876,86.4957216583989,0.650317204465339,0.212191493641892,5.91487784352451
"Euc. Summary",31.901713639768,0.588725646468876,86.4957216583989,0.650317204465339,0.212191493641892,5.91487784352451
"Euc. Summary",32.6632105935439,0.331809889105031,127.389420986587,0.633218340773501,0.245431737900747,7.06709505530136
"Euc. Summary",31.991858222705,0.294151538347597,76.1023553307921,0.631851163217538,0.21463000964579,7.98290808754329
"Euc. Summary",52.2344754756327,0.450619342380297,61.8543196496743,0.653858082028333,0.227546946613972,5.54971881090173
"Euc. Summary",23.2426956651819,0.379446506830993,103.535077114302,0.658013014754486,0.204893167495519,7.64614917268508
"Euc. Summary",22.565409842909,0.273121395688076,54.4850382910728,0.558528038441031,0.170978934769966,10.569431797047
"Euc. Summary",16.3677052315505,0.58543080733848,73.6665633602398,0.66740491023412,0.175414594231545,4.80771344988785
"Euc. Summary",34.6173237013595,0.40834320684022,159.459973098581,0.718781195356493,0.26373856388108,16.282694779933
"Euc. Summary",19.5908589783542,0.434880616260332,135.449445841479,0.684642891254876,0.211572199728678,14.4056832098049
"Euc. Summary",15.8495129570002,0.280453955055593,143.835157953139,0.688731671191861,0.208802390401998,14.3555278477273
"Euc. Summary",15.8495129570002,0.280453955055593,143.835157953139,0.688731671191861,0.208802390401998,14.3555278477273
"Euc. Summary",15.8495129570002,0.280453955055593,143.835157953139,0.688731671191861,0.208802390401998,14.3555278477273
"Euc. Summary",14.6837919472292,0.256769501893952,146.448075856522,0.593028220142848,0.216037126881439,7.72661611035166
"Euc. Summary",13.7003702702437,0.469245765954397,200.963260904048,0.714632712493393,0.21716278437941,27.7267894708835
"Euc. Summary",45.7615327475102,0.438727420361419,197.139149094921,0.611578038488415,0.323007162580244,29.2641935294007
"Euc. Summary",45.7615327475102,0.438727420361419,197.139149094921,0.611578038488415,0.323007162580244,29.2641935294007
"Euc. Summary",50.3194571672959,0.60367930048755,327.957421862509,0.794711158312449,0.369399512829318,12.8617857797233
"Euc. Summary",35.3899639438084,0.648853655090983,188.801126373631,0.740443527796658,0.286718625978575,14.2829863475906
"Euc. Summary",21.9687395388045,0.32406640927664,173.356089996195,0.656830646108524,0.24843030438254,12.3888922577278
"Euc. Summary",37.0389875305124,0.657095853674887,173.481495852025,0.779280894915064,0.272087139130197,11.5137107939187
"Euc. Summary",6.68849173956913,0.446872913458464,118.872079156896,0.655937887938397,0.157998010412752,14.7275256381633
"Euc. Summary",24.7140772946407,0.312043092355953,162.003560621461,0.611112064809882,0.2565940551707,7.09868880364639
"Euc. Summary",19.1052617960852,0.257787737568671,123.454436241163,0.609581089021074,0.208438067116367,6.89745464252432
"Euc. Summary",19.1052617960852,0.257787737568671,123.454436241163,0.609581089021074,0.208438067116367,6.89745464252432
"Euc. Summary",19.3054378005412,0.289936351160663,144.902181044947,0.579380245137717,0.217553986346779,4.41182100614959
"Euc. Summary",59.7257833037292,0.518381470111638,100.606397168097,0.784152128842858,0.286977600387062,1.89691608738011
"Euc. Summary",59.7257833037292,0.518381470111638,100.606397168097,0.784152128842858,0.286977600387062,1.89691608738011
"Euc. Summary",60.628398484186,0.234211745973987,383.798496068855,0.647769670122394,0.420339747731225,6.76970376469819
"Euc. Summary",28.5837798483284,0.614693352936819,123.65169251434,0.716731770159521,0.229960667175844,5.44652584464386
"Euc. Summary",11.1178861201174,0.544524305001678,173.129134596276,0.740644476470812,0.207244030363348,6.19867566338385
"Euc. Summary",18.7730149255994,0.387653113291663,123.513018093755,0.629134783958565,0.211055072473199,4.87751644888806
"Euc. Summary",141.488168911923,0.177728323218933,388.008855535961,0.516860288176117,0.475645243598651,33.0729006213019
"Euc. Summary",141.488168911923,0.177728323218933,388.008855535961,0.516860288176117,0.475645243598651,33.0729006213019
"Euc. Summary",141.488168911923,0.177728323218933,388.008855535961,0.516860288176117,0.475645243598651,33.0729006213019
"Euc. Summary",19.2277393633547,0.298238487305306,75.902276699127,0.657419518730451,0.191734768644992,12.7527415707023
"Euc. Summary",8.7276922276305,0.285387412725382,128.413210741111,0.655375603070876,0.174759387272891,12.926095078846
"Euc. Summary",141.488168911923,0.177728323218933,388.008855535961,0.516860288176117,0.475645243598651,33.0729006213019
"Euc. Summary",83.648486678228,0.206153332672984,244.547846776454,0.566445349506029,0.371143041074209,15.6729289871631
"Euc. Summary",83.648486678228,0.206153332672984,244.547846776454,0.566445349506029,0.371143041074209,15.6729289871631
"Euc. Summary",83.648486678228,0.206153332672984,244.547846776454,0.566445349506029,0.371143041074209,15.6729289871631
"Euc. Summary",83.648486678228,0.206153332672984,244.547846776454,0.566445349506029,0.371143041074209,15.6729289871631
"Euc. Summary",14.0952227383849,0.329454000405542,222.486140792691,0.732346150394562,0.226106873393878,9.07499994171159
"Euc. Summary",83.648486678228,0.206153332672984,244.547846776454,0.566445349506029,0.371143041074209,15.6729289871631
"Euc. Summary",47.9043930599335,0.47657927291995,76.8349022587233,0.729860697729346,0.247488008155273,6.59457074389841
"Euc. Summary",63.3053073959329,0.428688622060898,87.8841076459516,0.67945842543438,0.253260222837949,5.87864040950469
"Euc. Summary",63.3053073959329,0.428688622060898,87.8841076459516,0.67945842543438,0.253260222837949,5.87864040950469
"Euc. Summary",63.3053073959329,0.428688622060898,87.8841076459516,0.67945842543438,0.253260222837949,5.87864040950469
"Euc. Summary",37.9299824497844,0.399391656831859,144.472666408723,0.647967795916011,0.28094126406976,9.31540886784995
"Euc. Summary",63.3053073959329,0.428688622060898,87.8841076459516,0.67945842543438,0.253260222837949,5.87864040950469
"Euc. Summary",63.3053073959329,0.428688622060898,87.8841076459516,0.67945842543438,0.253260222837949,5.87864040950469
"Euc. Summary",7.31444387167723,0.2565390719381,322.113062393899,0.609314579002937,0.217653405844408,8.70576126850364
"Euc. Summary",50.2332018161925,0.310200508976784,163.236903136197,0.620959686746932,0.300771837369315,17.9379267613035
"Euc. Summary",59.0887322923636,0.545123475854463,170.904983058338,0.732737409853083,0.298944252461689,7.5783341341452
"Euc. Summary",59.4494137518589,0.702672006708298,175.886531034458,0.697854253240956,0.320186111127554,3.39023810998777
"Euc. Summary",70.0104544658176,0.24523648716587,167.557186534419,0.761735794400758,0.339803029320403,15.922504998969
"Euc. Summary",17.3001098436188,0.550157900040516,71.6220337150253,0.750026947872226,0.194639351803457,23.8898724381024
"Euc. Summary",8.25336065607922,0.365287997130892,56.6726263224541,0.686268653058582,0.138273661836764,10.256410487755
"Euc. Summary",32.3341296728263,0.364922519505572,150.956789885017,0.589632625140301,0.25511576275543,13.1399816470788
"Euc. Summary",8.25336065607922,0.365287997130892,56.6726263224541,0.686268653058582,0.138273661836764,10.256410487755
"Euc. Summary",17.9849273166352,0.548634643589195,138.451323954786,0.707482131327154,0.221407489746285,13.6119934946375
"Euc. Summary",8.25336065607922,0.365287997130892,56.6726263224541,0.686268653058582,0.138273661836764,10.256410487755
"Euc. Summary",8.25336065607922,0.365287997130892,56.6726263224541,0.686268653058582,0.138273661836764,10.256410487755
"Euc. Summary",15.7926262033343,0.219155403151864,79.3287770200892,0.576705609462755,0.171982374682056,23.7047594140591
"Euc. Summary",13.4273057905238,0.645124166973686,363.171054155411,0.750997280532402,0.259436824679738,9.22556642006499
"Euc. Summary",13.4273057905238,0.645124166973686,363.171054155411,0.750997280532402,0.259436824679738,9.22556642006499
"Euc. Summary",13.4273057905238,0.645124166973686,363.171054155411,0.750997280532402,0.259436824679738,9.22556642006499
"Euc. Summary",3.85381865744753,0.721659971507062,156.367549546255,0.782942033550257,0.144940719533344,9.54347825505066
"Euc. Summary",3.85381865744753,0.721659971507062,156.367549546255,0.782942033550257,0.144940719533344,9.54347825505066
"Euc. Summary",3.85381865744753,0.721659971507062,156.367549546255,0.782942033550257,0.144940719533344,9.54347825505066
"Euc. Summary",3.85381865744753,0.721659971507062,156.367549546255,0.782942033550257,0.144940719533344,9.54347825505066
"Euc. Summary",4.68484514114988,0.400878958778929,134.888828349394,0.65466475594097,0.150392040035324,6.33043187229305
"Euc. Summary",4.68484514114988,0.400878958778929,134.888828349394,0.65466475594097,0.150392040035324,6.33043187229305
"Euc. Summary",4.68484514114988,0.400878958778929,134.888828349394,0.65466475594097,0.150392040035324,6.33043187229305
"Euc. Summary",63.1683524001054,0.358604091941536,305.554880513482,0.694092144938365,0.385460053682118,11.0032647024114
"Euc. Summary",6.3656125315838,0.383787662854021,153.669910070835,0.637053876908416,0.167438265764012,6.61429725436524
"Euc. Summary",18.9471939341687,0.638724373323128,221.105817845816,0.741016911783832,0.250527239996786,15.718792271997
"Euc. Summary",76.3686624255505,0.565336667517353,158.820610439427,0.679141259349563,0.335704043678394,25.2357571755853
"Euc. Summary",76.3686624255505,0.565336667517353,158.820610439427,0.679141259349563,0.335704043678394,25.2357571755853
"Euc. Summary",46.8076520500052,0.487177027756588,321.318579733502,0.633645970196429,0.325888793451766,4.96871346501274
"Euc. Summary",46.8076520500052,0.487177027756588,321.318579733502,0.633645970196429,0.325888793451766,4.96871346501274
"Euc. Summary",57.1585303509432,0.742934844228865,75.8482706381778,0.822812767351202,0.264578203290207,9.72059817170359
"Euc. Summary",6.17668711116876,0.246256927459541,245.268681098309,0.547139403776959,0.190562578520314,4.29952871155594
"Euc. Summary",6.17668711116876,0.246256927459541,245.268681098309,0.547139403776959,0.190562578520314,4.29952871155594
"Euc. Summary",6.17668711116876,0.246256927459541,245.268681098309,0.547139403776959,0.190562578520314,4.29952871155594
"Euc. Summary",6.17668711116876,0.246256927459541,245.268681098309,0.547139403776959,0.190562578520314,4.29952871155594
"Euc. Summary",115.804632072029,0.137875694232474,212.363823815272,0.572561490844963,0.480006336954244,5.99674902996458
"Euc. Summary",12.4777025098611,0.707963988781474,262.45263791671,0.806381604687434,0.230123850762858,29.676381919442
"Euc. Summary",12.4777025098611,0.707963988781474,262.45263791671,0.806381604687434,0.230123850762858,29.676381919442
"Euc. Summary",9.74754533600884,0.422163940318297,136.170586355683,0.575203625482138,0.178598277649772,11.2398217316749
"Euc. Summary",35.3471348014769,0.615664145315644,216.540247952017,0.642354294348099,0.27481454742205,7.11306666922179
"Euc. Summary",9.18461691683781,0.578344413277637,313.193423128427,0.774653474570801,0.228269691534612,7.30186935508247
"Euc. Summary",34.2708610779663,0.550441747598931,304.217044245918,0.769212500069167,0.306795078646167,8.63495384611258
"Euc. Summary",6.63460389046333,0.440330852932302,287.938464966335,0.768765000890779,0.208248317260002,7.17557745888584
"Euc. Summary",6.63460389046333,0.440330852932302,287.938464966335,0.768765000890779,0.208248317260002,7.17557745888584
"Euc. Summary",6.63460389046333,0.440330852932302,287.938464966335,0.768765000890779,0.208248317260002,7.17557745888584
"Euc. Summary",6.63460389046333,0.440330852932302,287.938464966335,0.768765000890779,0.208248317260002,7.17557745888584
"Euc. Summary",13.01395049736,0.565556396095076,111.421246981315,0.700927242388299,0.182932155898378,4.51413721188629
"Euc. Summary",41.936923555362,0.558654790429924,251.665531142542,0.799180078512733,0.325118748181484,1.64116073347484
"Euc. Summary",41.936923555362,0.558654790429924,251.665531142542,0.799180078512733,0.325118748181484,1.64116073347484
"Euc. Summary",41.936923555362,0.558654790429924,251.665531142542,0.799180078512733,0.325118748181484,1.64116073347484
"Euc. Summary",12.3423372410849,0.541118209210056,214.272754581555,0.692685969075254,0.212490081539468,5.03304006397494
"Euc. Summary",11.7550365456484,0.186359026370699,181.463214440697,0.619924463636351,0.209945652726131,14.2608430024386
